alpha,a,b,c,phi1,PHI,phi2,volume,old_gid,phaseID
5.379513263702393,1.2185770273208618,0.6292871236801147,1.2185770273208618,282.81909962722483,136.84738972556352,283.8498457376669,3.9142038822174072,1458,2
0.8596471548080444,2.597764253616333,1.0997345447540283,2.597764253616333,82.53138527477536,122.861946103146,333.5170561151067,31.086795806884766,1562,2
167.83859252929688,6.18756628036499,4.616844654083252,6.18756628036499,266.63961343215567,84.84805624636992,319.28702956413656,740.4122924804688,1187,2
105.09467315673828,0.7728615403175354,1.2901707887649536,0.7728615403175354,149.47157092780225,112.23508344130425,302.67452803623075,3.2280421257019043,2345,2
160.72869873046875,0.822577714920044,0.5605489611625671,0.822577714920044,286.69050609293294,52.466066205821875,318.6005501035374,1.5887517929077148,2321,2
44.510475158691406,0.6237947940826416,0.5457773208618164,0.6237947940826416,326.19150794937656,71.13458555614473,97.88261015853467,0.8895853161811829,1473,2
177.44131469726562,5.175454616546631,2.3276236057281494,5.175454616546631,19.306895220617076,145.30220260708157,73.97279696444718,261.155029296875,883,2
152.2090606689453,1.9347639083862305,1.215040683746338,1.9347639083862305,205.16518098108347,75.14764395378775,105.90931496347315,19.051773071289062,715,2
128.01625061035156,0.5309025049209595,0.7050148248672485,0.5309025049209595,96.85574381497851,41.95625063637876,200.0801046734302,0.8323699831962585,368,2
172.7456817626953,1.7514362335205078,1.3101038932800293,1.7514362335205078,209.65989168829645,105.90818214971463,314.7742401844021,16.833833694458008,2106,2
170.77725219726562,1.1412315368652344,0.6788273453712463,1.1412315368652344,296.3450557753735,70.31765785837294,52.78073962854456,3.7033562660217285,1066,2
2.618710517883301,1.225903868675232,0.8399009704589844,1.225903868675232,123.80002314875684,110.39336553198305,130.61323375575225,5.287245750427246,893,2
108.03324890136719,0.6749356389045715,0.8105598092079163,0.6749356389045715,134.9665961693864,150.6047139447692,101.99397613865195,1.5466727018356323,1930,2
9.588349342346191,3.531182289123535,2.50510573387146,3.531182289123535,90.13928512771709,129.075772120889,223.1889375766234,130.84432983398438,2345,2
0.45777109265327454,2.53713059425354,1.5382709503173828,2.53713059425354,64.34467262076606,100.23475161018466,136.56548243616496,41.47697448730469,1988,2
175.3777313232422,1.0791229009628296,0.5578683614730835,1.0791229009628296,219.2232936073979,68.04498822502536,160.89903429245274,2.721210479736328,2026,2
20.094985961914062,1.273545742034912,0.533278226852417,1.273545742034912,8.41603390448512,84.99804783186818,125.39379361130663,3.6230268478393555,244,2
71.41853332519531,1.2540761232376099,1.7243491411209106,1.2540761232376099,326.0377838008057,35.13962049509317,117.38766529494792,11.359561920166016,1476,2
172.22927856445312,1.5824836492538452,0.706642210483551,1.5824836492538452,93.82690982308418,132.38140807996032,214.01738378749857,7.412532806396484,729,2
4.3032307624816895,1.142652153968811,0.8094138503074646,1.142652153968811,193.751053766639,30.858769337277163,168.27306656130884,4.426773548126221,2347,2
105.84025573730469,0.8692823052406311,1.5225297212600708,0.8692823052406311,94.92589676551063,130.57568840458205,311.7801059412936,4.819212436676025,608,2
173.4030303955078,1.2755186557769775,0.6907758116722107,1.2755186557769775,105.24173675383295,140.11267860358387,86.38359011561225,4.7075982093811035,1184,2
90.81607055664062,1.0138616561889648,1.4619879722595215,1.0138616561889648,40.861814076772056,80.20617173495954,85.44516426116353,6.294914245605469,985,2
0.7725031971931458,1.4052480459213257,0.6741093397140503,1.4052480459213257,121.86885736017277,144.71759474526652,243.7387258890874,5.576028347015381,1458,2
162.5323944091797,3.1331734657287598,2.0452723503112793,3.1331734657287598,54.85085750771245,137.48763774452226,196.80256158857546,84.10244750976562,2235,2
143.8625946044922,1.5309460163116455,0.7572342753410339,1.5309460163116455,205.35684318248914,41.01602076831305,44.677020502440186,7.434275150299072,2140,2
176.92762756347656,2.410050392150879,1.7849212884902954,2.410050392150879,78.7670886311894,99.67754659554735,72.43358073181827,43.4270133972168,2239,2
164.27447509765625,0.8086743354797363,0.6342436671257019,0.8086743354797363,108.74833986524033,74.93966865965533,132.8361173605008,1.7373690605163574,278,2
17.682920455932617,1.1272001266479492,0.9794915914535522,1.1272001266479492,28.26896179552379,67.61495166348693,326.62719924033996,5.213043689727783,1292,2
31.936817169189453,2.0771913528442383,1.5333106517791748,2.0771913528442383,141.82382147894924,174.6763738065013,166.9749714391853,27.712251663208008,321,2
2.9526898860931396,1.3044925928115845,0.8771096467971802,1.3044925928115845,232.3847620416176,69.2157736339728,71.42726686706219,6.2520976066589355,1872,2
75.55896759033203,0.7064288258552551,0.9927423000335693,0.7064288258552551,284.89421695321175,52.94492962661791,275.3830924994346,2.075209617614746,1197,2
163.98182678222656,1.072898268699646,0.5961034297943115,1.072898268699646,30.220426594656207,146.21891413664582,139.836066923526,2.8742685317993164,769,2
125.86880493164062,0.653545081615448,0.9514559507369995,0.653545081615448,322.6898776682659,117.46505398937856,348.46607915045377,1.7022699117660522,1592,2
13.79125690460205,0.8057628273963928,0.5673887729644775,0.8057628273963928,20.829204273100906,28.855457811533608,328.9329157019246,1.5430635213851929,2128,2
166.52867126464844,2.513503313064575,1.5989147424697876,2.513503313064575,270.83198972203803,149.49827303761273,176.94688202684824,42.31290817260742,302,2
34.319820404052734,6.989309787750244,2.383840322494507,6.989309787750244,149.66272615379734,96.46553542265643,232.46051568938947,487.7916259765625,308,2
20.87315559387207,1.0054682493209839,0.6790037155151367,1.0054682493209839,340.19299971721813,135.6022043681675,184.18724060458896,2.875394821166992,2431,2
133.89244079589844,4.91914701461792,6.63165807723999,4.91914701461792,200.62496810421027,73.78392488801232,63.585417593827316,672.1873779296875,1619,2
151.87840270996094,1.9111419916152954,1.5028420686721802,1.9111419916152954,189.61253217854113,120.41932507494057,359.6315825062383,22.99258804321289,2118,2
140.3012237548828,2.211057186126709,1.8364794254302979,2.211057186126709,351.54473297904457,106.11035819024016,135.95179878921954,37.607513427734375,1149,2
33.18394470214844,0.9807364344596863,0.6307937502861023,0.9807364344596863,107.23307002591837,9.318053698971259,338.9420857258737,2.5414445400238037,2031,2
151.46279907226562,2.7003777027130127,1.1307026147842407,2.7003777027130127,37.74223690277117,56.75098899038434,266.2910343419119,34.537113189697266,703,2
163.51211547851562,0.9625457525253296,0.5884293913841248,0.9625457525253296,309.58005390499596,103.41935786350918,215.7862509312226,2.283630132675171,40,2
85.173583984375,1.1295547485351562,1.247846245765686,1.1295547485351562,9.764208154495066,59.35518517348519,121.99176496722049,6.669054985046387,1574,2
163.06045532226562,1.2753369808197021,0.9773507118225098,1.2753369808197021,171.23417303528856,106.89519896444844,293.20470537357494,6.658692836761475,1629,2
177.46112060546875,1.0552489757537842,0.5792028903961182,1.0552489757537842,202.8513326005316,141.06442062637902,2.5426110125066477,2.701650619506836,1275,2
151.4051971435547,2.3257761001586914,1.7854816913604736,2.3257761001586914,33.91296840456741,39.838455893103315,214.50984837022492,40.455711364746094,1278,2
128.1907501220703,0.6039774417877197,0.7363846898078918,0.6039774417877197,328.7289243971629,25.974340862434573,306.72640272177966,1.1252131462097168,2190,2
6.436951160430908,1.1808595657348633,0.8000583052635193,1.1808595657348633,278.9485018728095,58.70701265029031,341.0622278462084,4.6731181144714355,690,2
18.474140167236328,1.6104967594146729,0.5749615430831909,1.6104967594146729,239.43984931673216,74.28646681935587,228.4162196662863,6.246649265289307,2379,2
70.56462097167969,0.5005631446838379,0.6465147733688354,0.5005631446838379,9.171710246472442,134.9207868128539,38.252581864708674,0.6785546541213989,471,2
33.4610710144043,1.349465250968933,0.9901965260505676,1.349465250968933,236.61996168972547,103.03580182485618,69.97532667318873,7.5532426834106445,1829,2
171.8067169189453,4.061131954193115,0.9463686943054199,4.061131954193115,116.2935354030317,34.8786179634418,80.91083108406872,65.3797378540039,1581,2
177.4109649658203,2.2963247299194336,1.3112343549728394,2.2963247299194336,321.0605122762886,67.320397590801,46.75638614081402,28.96246910095215,2401,2
14.98832893371582,1.0433192253112793,0.5066060423851013,1.0433192253112793,125.2603837652434,31.018243034563035,303.2931748473844,2.309901237487793,1604,2
152.32949829101562,1.0102226734161377,0.8271114826202393,1.0102226734161377,316.6262250382815,124.27472987648164,348.4294496135818,3.5357933044433594,2248,2
50.726806640625,1.5766688585281372,2.188713550567627,1.5766688585281372,95.75861981136731,109.12598766667617,320.7809864829905,22.79074478149414,385,2
4.753300189971924,1.4085888862609863,0.8848544955253601,1.4085888862609863,274.8723930852164,136.74159786318407,93.49583337079673,7.354091167449951,230,2
2.2821669578552246,2.4653830528259277,1.1415544748306274,2.4653830528259277,59.821123741175235,55.07759426373511,99.03337140399681,29.063913345336914,1830,2
60.52863311767578,1.225607991218567,2.1528313159942627,1.225607991218567,292.06283731194884,47.853597837567655,118.50744354514315,13.545710563659668,487,2
167.9963836669922,1.375367283821106,1.0548532009124756,1.375367283821106,61.47195257690531,143.70830118135183,320.36950768619545,8.358301162719727,113,2
21.228485107421875,1.0460575819015503,0.8016326427459717,1.0460575819015503,5.709178844506948,89.90684601060423,335.0886560330301,3.674304962158203,262,2
166.4371795654297,1.3476828336715698,1.1479166746139526,1.3476828336715698,256.4635359145206,81.00523672416047,101.49819027526604,8.733219146728516,2222,2
140.1770477294922,2.044736385345459,1.6430082321166992,2.044736385345459,292.9864456806866,120.7369297431829,71.34800917624534,28.77418327331543,1340,2
153.8590087890625,5.331752777099609,4.262245178222656,5.331752777099609,153.2913796866692,106.61862766530112,63.109473464066724,507.5362854003906,875,2
177.66775512695312,4.360877513885498,2.439453601837158,4.360877513885498,266.4803332353544,45.28414558204439,156.94059600168598,194.32513427734375,2261,2
172.8751983642578,0.7557454705238342,0.5205419063568115,0.7557454705238342,320.9515842363362,50.9765060812259,21.44457389094549,1.245361566543579,576,2
20.813932418823242,0.8716504573822021,0.6475180387496948,0.8716504573822021,5.031453774402919,138.19520247702908,255.0433821704988,2.0607495307922363,2058,2
2.69748592376709,1.8326706886291504,1.201920986175537,1.8326706886291504,96.04149397506265,118.66440404588752,87.87018055317449,16.909603118896484,1771,2
137.2959442138672,0.6438647508621216,0.5716707706451416,0.6438647508621216,15.879762110518879,99.33892992450549,200.98567614200397,0.992713451385498,737,2
173.12689208984375,1.3817896842956543,0.9189825057983398,1.3817896842956543,208.37150332495872,58.51579492178628,237.67509163123438,7.349871635437012,1875,2
166.3583221435547,0.928345799446106,0.5952791571617126,0.928345799446106,321.62546807012967,135.86322836160667,93.52307369189454,2.1489624977111816,1223,2
20.398269653320312,1.4271535873413086,1.0685029029846191,1.4271535873413086,215.33077952842748,80.32999511279509,185.87025283407738,9.1160306930542,1593,2
177.08340454101562,1.0687874555587769,0.5631853938102722,1.0687874555587769,169.26003485562617,88.19838085594097,345.9884850594733,2.6947760581970215,2228,2
168.5067901611328,0.9382375478744507,0.6227772831916809,0.9382375478744507,68.61408125065117,147.03153799229784,338.80432025777463,2.2963972091674805,507,2
4.986086368560791,1.741234302520752,0.8483492136001587,1.741234302520752,222.86202236065304,52.32553232737604,283.5293653310733,10.774018287658691,1732,2
70.51959991455078,0.606640636920929,0.7383464574813843,0.606640636920929,238.99256443390001,43.73528247377573,285.9317146671362,1.138182282447815,1639,2
3.597217082977295,1.2908165454864502,0.9497849345207214,1.2908165454864502,112.87853742785319,131.97194624122184,98.0500235468571,6.628922462463379,273,2
3.9863367080688477,0.9082377552986145,0.6049430966377258,0.9082377552986145,103.27273452262398,54.8365144814273,313.2984107558553,2.0902693271636963,620,2
1.4221320152282715,0.8756870031356812,0.7205954194068909,0.8756870031356812,71.58077552925036,23.101511159915063,88.083100339157,2.314610481262207,1406,2
20.535350799560547,0.6848759651184082,0.5459941625595093,0.6848759651184082,165.21127310274713,61.52863861455435,67.07679091293011,1.0727548599243164,1216,2
163.70652770996094,0.6377362012863159,0.5682770013809204,0.6377362012863159,75.51868474812389,100.4370434614575,167.81132444668825,0.9681236743927002,1797,2
176.17828369140625,2.0982167720794678,1.183012843132019,2.0982167720794678,14.579690489213794,49.354899674291815,174.21668510513535,21.81618309020996,1048,2
124.70160675048828,0.628757119178772,0.7830501198768616,0.628757119178772,356.9925402787875,83.07852386195874,205.31857852402942,1.2967134714126587,360,2
25.65127182006836,1.0452401638031006,0.7609182000160217,1.0452401638031006,352.25103612409004,49.36052052263501,321.00021572344536,3.482240915298462,1051,2
167.51084899902344,5.110828399658203,1.8120956420898438,5.110828399658203,23.703949760747797,87.22040345702703,241.49425439414895,198.26785278320312,30,2
43.08511734008789,0.7846802473068237,0.6297712922096252,0.7846802473068237,306.50929092274,126.92650796403996,300.39295610220995,1.6242650747299194,2158,2
118.88202667236328,0.6582609415054321,0.7802321314811707,0.6582609415054321,11.349540217165226,134.50189709093874,275.6964606909385,1.4161479473114014,1506,2
179.20310974121094,1.3870632648468018,0.666304349899292,1.3870632648468018,216.8468513145529,94.01222730441393,29.06999993649296,5.369746685028076,592,2
153.97935485839844,1.6382189989089966,1.3898072242736816,1.6382189989089966,286.915457041244,104.53515319448628,77.6199417660468,15.623815536499023,1026,2
89.40650177001953,0.5600643754005432,1.1236209869384766,0.5600643754005432,165.86589586890864,133.81764927396176,167.90967233779713,1.4763331413269043,323,2
4.681063652038574,4.955740451812744,3.172435998916626,4.955740451812744,232.40035207262343,90.16078902844387,167.42212773452127,326.3612365722656,1104,2
173.53782653808594,2.396857500076294,1.5232011079788208,2.396857500076294,341.7697508971456,144.8399907373511,93.53016827594587,36.65475082397461,1885,2
174.68545532226562,1.8579256534576416,0.9061771035194397,1.8579256534576416,256.3344381635625,54.691732612118685,99.06293172177452,13.10262680053711,2263,2
53.14569091796875,0.5372139811515808,0.6463679671287537,0.5372139811515808,99.62635663590738,78.28911633987036,51.519056749189645,0.7813814282417297,1363,2
166.30433654785156,1.146025538444519,0.8534673452377319,1.146025538444519,146.24056801452664,138.88943505746184,113.57834929786354,4.695308208465576,246,2
171.68743896484375,3.249439001083374,1.408548355102539,3.249439001083374,82.88585053715504,47.12745797959221,177.11025799328144,62.298439025878906,1627,2
152.62576293945312,0.9615010023117065,0.6662953495979309,0.9615010023117065,337.2123772531243,23.81798833747229,163.88813861444456,2.5802087783813477,937,2
173.35598754882812,0.8714819550514221,0.5305562615394592,0.8714819550514221,93.39032120179537,21.905686157528933,263.5868782782351,1.687861680984497,198,2
22.999521255493164,4.795620918273926,3.194247007369995,4.795620918273926,47.29045856171877,16.085683673634026,223.05206213630078,307.71368408203125,504,2
153.6373291015625,1.0515425205230713,0.5310665369033813,1.0515425205230713,107.85520923477489,103.74878110868869,22.43528137166841,2.459751605987549,1469,2
6.585833549499512,1.1368941068649292,0.6012579798698425,1.1368941068649292,107.04279478216436,109.3029341367502,223.33943290166096,3.255288600921631,2103,2
174.286376953125,3.8465523719787598,0.9825946688652039,3.8465523719787598,240.5060237726455,42.163738559174604,335.0449664704748,60.89846420288086,1252,2
99.51786804199219,1.0845682621002197,1.3645890951156616,1.0845682621002197,205.36669744712717,75.23316717887998,15.842985649671231,6.723637104034424,323,2
86.00890350341797,0.6309613585472107,0.9440274238586426,0.6309613585472107,152.75682473330156,97.98984677358385,316.5119394518238,1.5742683410644531,577,2
32.21475601196289,1.0198276042938232,0.6980165839195251,1.0198276042938232,306.8309694104334,135.62054307915417,322.8324129891337,3.040940284729004,1338,2
174.953369140625,4.152545928955078,1.7658261060714722,4.152545928955078,90.05383744575258,48.01090447145562,267.3505887594492,127.54559326171875,1887,2
136.59373474121094,4.1576337814331055,2.098994255065918,4.1576337814331055,292.26618173418575,162.8166803840555,76.48860868240428,151.98207092285156,1326,2
46.7646598815918,0.5140734314918518,0.6751906275749207,0.5140734314918518,31.49326997978265,58.14397093454351,26.954531163306093,0.7474210858345032,1842,2
17.34430503845215,1.7965408563613892,1.4530153274536133,1.7965408563613892,359.66570763532184,154.08425638782919,277.04040145431986,19.644140243530273,1219,2
173.79908752441406,2.081191062927246,1.2195435762405396,2.081191062927246,151.44587780072013,113.39046624290938,336.4276485647219,22.126354217529297,1654,2
157.83982849121094,1.292353630065918,1.0539500713348389,1.292353630065918,305.684384514735,49.65068905647512,210.26500891495655,7.37346076965332,155,2
110.31184387207031,0.6694118976593018,1.0794774293899536,0.6694118976593018,199.00224867140284,141.21255119056542,249.1485424684101,2.026231527328491,1067,2
65.45002746582031,2.2282650470733643,2.7874391078948975,2.2282650470733643,40.072827072141465,81.66858560424603,349.00876648547336,57.973262786865234,1225,2
12.72645378112793,1.8108420372009277,1.4083399772644043,1.8108420372009277,157.82993067692394,81.78074746937325,202.01012479288644,19.3444881439209,16,2
165.87562561035156,1.2139140367507935,0.7140573859214783,1.2139140367507935,329.9568263690613,123.27033022956961,293.49914928820004,4.407553672790527,1261,2
6.067175388336182,0.7539448142051697,0.572145402431488,0.7539448142051697,74.85736474346088,164.5408607035618,234.07820730673825,1.362304449081421,714,2
5.664044380187988,1.465912103652954,1.1420238018035889,1.465912103652954,221.7228660706359,102.30447151022926,18.906324567479395,10.279681205749512,392,2
12.705608367919922,1.119774580001831,0.8909551501274109,1.119774580001831,176.1671800175386,145.9179351918892,28.231246131267813,4.679566860198975,2045,2
10.245187759399414,1.4442464113235474,0.5016299486160278,1.4442464113235474,269.1901036479231,166.93357567767455,182.4156404580519,4.3828301429748535,1665,2
173.28073120117188,0.9839760065078735,0.6512753963470459,0.9839760065078735,337.492195277531,38.145868847029824,4.780856202701078,2.6413280963897705,333,2
177.35458374023438,1.2979532480239868,1.0002338886260986,1.2979532480239868,123.11497587549191,32.80924131046396,294.8308078940779,7.058432579040527,153,2
78.58157348632812,0.8839884400367737,1.371565818786621,0.8839884400367737,249.53709712355183,16.57695547898158,355.0695661205521,4.489504814147949,1790,2
93.53471374511719,0.5077133178710938,0.6624236106872559,0.5077133178710938,23.602580493928293,5.0645499281889705,254.67699414789763,0.7152560353279114,140,2
3.0044772624969482,5.740454196929932,2.012751579284668,5.740454196929932,269.2798934962297,134.70731155899495,84.684743902744,277.8249816894531,645,2
1.6799535751342773,2.378579616546631,0.9043224453926086,2.378579616546631,47.50351482311407,122.97220848807333,199.47699202735882,21.431241989135742,602,2
86.32213592529297,0.5447003245353699,0.6842888593673706,0.5447003245353699,207.73022891050655,34.98791542541271,351.9207413765323,0.8504394292831421,339,2
175.90736389160156,4.999580383300781,2.7198243141174316,4.999580383300781,40.939301810704166,68.7410969613337,131.81213466746098,284.77154541015625,679,2
4.3654303550720215,1.9783742427825928,1.2798728942871094,1.9783742427825928,259.7977266319616,81.26345110515088,92.93996541669253,20.983230590820312,1641,2
64.78887176513672,0.5133417844772339,0.7997652888298035,0.5133417844772339,348.9982466550296,165.066609702377,309.1487982161353,0.882804274559021,1260,2
167.28111267089844,2.2514374256134033,1.7931935787200928,2.2514374256134033,47.996035462810895,36.5809157191605,36.39839648743484,38.07461929321289,1928,2
168.82122802734375,1.1536529064178467,0.7639976143836975,1.1536529064178467,324.9166837007247,82.62440006046353,26.547866100452445,4.259228706359863,508,2
3.9072768688201904,1.2886019945144653,0.7328494191169739,1.2886019945144653,79.78281563233166,134.0679761092338,38.50907042507067,5.097309112548828,1207,2
171.1134033203125,2.3792128562927246,1.0050705671310425,2.3792128562927246,248.09866738277643,99.33675063628128,305.030853488254,23.831520080566406,434,2
153.98260498046875,0.9268379807472229,0.7845364809036255,0.9268379807472229,223.0554087942671,64.66876379097693,15.687622091638554,2.8229904174804688,990,2
12.003193855285645,0.9794672131538391,0.6462826728820801,0.9794672131538391,337.9426323454296,74.59077630271622,7.494856522991342,2.597113609313965,917,2
7.844644069671631,0.9055455327033997,0.6358777284622192,0.9055455327033997,128.24348359708483,70.16507803073928,352.11115690251785,2.1841518878936768,20,2
132.5330810546875,0.673221230506897,0.9014683961868286,0.673221230506897,208.89854637535868,140.45209311397423,125.02984865369181,1.7114126682281494,338,2
31.851646423339844,0.7965938448905945,0.5307548642158508,0.7965938448905945,84.95372487747679,53.68181766728569,233.90833802350306,1.4107708930969238,97,2
13.028526306152344,0.9553877711296082,0.7049040198326111,0.9553877711296082,188.0990166059674,138.3491429596022,14.766872802130298,2.6951191425323486,685,2
115.12165069580078,0.9462072849273682,1.2607158422470093,0.9462072849273682,291.5772840509981,136.31488637097823,126.01054861465371,4.728010177612305,1403,2
103.2151107788086,0.6815964579582214,1.1406266689300537,0.6815964579582214,345.58556069885674,170.0252512457337,297.34341068255674,2.2196617126464844,377,2
22.15019989013672,1.0178086757659912,0.7976601719856262,1.0178086757659912,151.850152902372,26.447521148161385,341.28965681884193,3.461296796798706,618,2
24.072017669677734,0.6196362972259521,0.525489330291748,0.6196362972259521,142.92549650548438,82.52593403210064,120.40893571433529,0.8451352119445801,1532,2
117.80754089355469,0.8948951959609985,1.3179616928100586,0.8948951959609985,43.718018576325285,58.685457125071764,317.29494445875093,4.4211554527282715,797,2
0.45548588037490845,1.5669326782226562,0.8236589431762695,1.5669326782226562,121.60646443431078,152.33344160979863,11.222259165681962,8.471038818359375,1811,2
7.663865089416504,1.5485625267028809,1.088438868522644,1.5485625267028809,245.07641618268454,52.01633961418823,325.78286509398265,10.933272361755371,1344,2
36.18434143066406,0.6543501615524292,0.5693925619125366,0.6543501615524292,141.79526945412525,58.34847000571386,82.01062990360913,1.021223545074463,2289,2
143.90106201171875,1.5398738384246826,0.8761220574378967,1.5398738384246826,261.5107597552065,65.22353898882325,68.66698155985496,8.702089309692383,660,2
33.227317810058594,1.6410759687423706,1.0212935209274292,1.6410759687423706,17.352627347375524,25.31669630442363,117.72595280257822,11.521169662475586,213,2
171.19297790527344,1.205299973487854,0.6694396734237671,1.205299973487854,253.107243154123,93.7353901861344,143.024760089385,4.073712348937988,1103,2
27.020357131958008,2.1600289344787598,1.6308387517929077,2.1600289344787598,91.02239708135119,143.59459682961904,156.18011561993572,31.87269401550293,1945,2
36.22821044921875,2.185743808746338,1.8357179164886475,2.185743808746338,36.03196352751586,146.62316191328452,131.83795314658173,36.73610305786133,1636,2
6.752541542053223,0.7136420011520386,0.5234566926956177,0.7136420011520386,242.87734594852304,82.92873387260887,118.90793758880521,1.1166837215423584,2186,2
154.24395751953125,0.8896410465240479,0.6778603196144104,0.8896410465240479,183.27772383302795,64.50417967273995,351.88572626643685,2.247286558151245,947,2
7.266833305358887,1.132509469985962,0.6923086047172546,1.132509469985962,159.71896229082733,110.39334473718215,263.1353617169182,3.719392776489258,211,2
168.72190856933594,2.1278750896453857,1.4249881505966187,2.1278750896453857,251.88109427680965,84.40182472279362,339.3810762177606,27.026643753051758,788,2
1.0494272708892822,1.3622875213623047,0.9131903052330017,1.3622875213623047,130.28422490055095,6.669446796948947,78.71825900582509,7.098841667175293,995,2
56.57499313354492,0.8056783676147461,1.1827563047409058,0.8056783676147461,277.0577891755469,150.51005059752808,146.45276884519873,3.215935468673706,301,2
76.8585205078125,0.6382193565368652,0.7915377020835876,0.6382193565368652,200.15939518792078,30.858879579102823,35.15312794459953,1.3505172729492188,92,2
2.9395899772644043,1.511987566947937,1.0311205387115479,1.511987566947937,33.580517494324795,58.4705691140665,159.56393824659617,9.874031066894531,1372,2
18.171321868896484,3.2891218662261963,2.8255369663238525,3.2891218662261963,144.00154178442466,42.586117043950374,61.17237880459269,128.04115295410156,1649,2
174.0511474609375,0.9451388716697693,0.7276247143745422,0.9451388716697693,38.86749199783222,41.23833088582519,185.61680429766335,2.7226216793060303,1570,2
178.51551818847656,1.6624966859817505,0.9419295191764832,1.6624966859817505,86.34065797266626,103.73961360757981,250.806940226467,10.905074119567871,907,2
158.5398712158203,3.0808115005493164,1.5924351215362549,3.0808115005493164,168.67508805225435,137.97212853496328,29.507176222422682,63.311214447021484,383,2
2.2147369384765625,1.0704894065856934,0.6173213720321655,1.0704894065856934,329.13723196586307,108.23640457937813,278.3438539135917,2.9632253646850586,381,2
3.2673146724700928,2.6481645107269287,1.981589913368225,2.6481645107269287,348.05237084477903,137.12410209958557,285.99650041332677,58.20928955078125,2258,2
4.615618705749512,1.0884076356887817,0.5899377465248108,1.0884076356887817,231.74732805771146,134.15440235475916,113.54634281622766,2.927372694015503,551,2
1.8582004308700562,2.4983866214752197,1.2211641073226929,2.4983866214752197,252.7853509634591,56.60043416746186,281.8907253228959,31.92875099182129,1697,2
131.34486389160156,3.409139394760132,5.752053737640381,3.409139394760132,156.06634428537993,159.73164846652224,256.8965117964985,280.0277404785156,714,2
141.37474060058594,0.9921920895576477,0.7365723252296448,0.9921920895576477,136.07989396861691,82.4835447724657,0.3150811789636315,3.0373549461364746,1621,2
