alpha,a,b,c,phi1,PHI,phi2,volume,phaseID
175.68286,8.336992,5.9021516,8.336992,197.31601508264242,172.14351598041796,50.03335494977081,1718.3744,1
179.05405,3.6791484,1.9052374,3.6791484,183.76107294343876,122.60423585690238,82.98024651922339,108.02701,1
28.146032,11.435157,3.44665,11.435157,234.56929093189356,117.09273734653034,178.20682189061708,1887.8612,1
133.3872,0.5356159,0.85221845,0.5356159,27.27876199787997,95.72135033986018,11.834248862577565,1.0241097,1
174.45403,7.815299,2.5255072,7.815299,97.02984822867012,61.105456944325056,104.61351603196368,646.1427,1
179.4142,7.8892946,2.9617972,7.8892946,102.51250934822991,71.71911556025722,130.92350196548944,772.18304,1
146.06728,3.910174,1.2128919,3.910174,301.97138182458406,46.35476173939463,141.67227995400003,77.67886,1
62.94503,1.1745468,1.9320576,1.1745468,208.5962912190445,77.85710930540361,300.43944669910735,11.16476,1
42.152596,2.1940663,0.9843948,2.1940663,142.37197294186473,69.27860591069935,325.8931495746822,19.84986,1
40.862152,1.0507826,0.94676375,1.0507826,233.4235865674813,62.03929323120867,93.09296477272508,4.3788085,1
128.37674,1.425744,2.0790493,1.425744,81.24503890751465,166.9526704127812,196.18621304100793,17.702578,1
171.28987,0.7895343,0.5860123,0.7895343,201.46081394759264,18.699899625424028,19.55329846839642,1.5301617,1
177.51942,1.293928,0.6480996,1.293928,1.3846367854037613,126.5226720026355,103.72245010090676,4.545175,1
1.5008518,8.448997,3.543249,8.448997,358.1483880708011,131.69847168166507,268.2044939150753,1059.499,1
141.19833,6.4477186,2.8796651,6.4477186,77.10631582507446,57.32525297861505,356.18117570930906,501.46744,1
8.701273,2.1144104,0.51397216,2.1144104,244.67566196481965,61.06005938262187,209.1418471163844,9.625134,1
145.32687,1.6673942,1.1777203,1.6673942,232.8690408769173,88.43485922712748,249.73525335837903,13.7153635,1
174.9376,11.86853,3.7541566,11.86853,152.1190380298942,147.28963628539438,277.3702699004663,2215.1082,1
1.5489742,8.907378,2.6372445,8.907378,146.14068326699123,139.76151487880009,106.87139278088146,876.47345,1
71.36963,0.7035138,1.4779298,0.7035138,164.9261947229565,150.32147671689452,119.11762056909265,3.0639925,1
122.02429,0.5088231,0.8742237,0.5088231,269.0003655002468,43.088877122028244,224.0532694193702,0.94807976,1
12.113977,6.3148303,5.5179496,6.3148303,42.1273606773931,94.9426613295283,41.11641199977192,921.70026,1
24.438549,1.0991738,0.35412368,1.0991738,207.26524080229564,63.70372694816267,10.44269518657456,1.7921581,1
179.2465,3.3338065,0.8582649,3.3338065,162.75526642393984,85.36696707345668,228.69092746078223,39.95681,1
0.5780469,3.257159,1.8304899,3.257159,266.5549647407457,43.650268385719926,336.90545248386104,81.34556,1
6.34771,2.158451,0.94811004,2.158451,99.05050067146543,93.74407561664978,241.815016771492,18.502558,1
139.04918,0.9305426,0.5077051,0.9305426,239.7178744999017,29.70038737762259,179.62469982250792,1.841504,1
169.52585,2.102771,0.88031095,2.102771,173.0385495770713,69.08110340850604,253.8560708929056,16.304546,1
168.28215,13.3655205,5.588981,13.3655205,141.7850743318661,50.56131985149388,94.94273474032062,4182.087,1
3.5732925,2.7963717,0.909173,2.7963717,71.88540442376566,72.25695034094652,94.30298823476552,29.780018,1
175.93814,4.352186,1.4586587,4.352186,85.96473094388374,91.05992626365322,222.5362045296514,115.73302,1
94.92156,1.5790372,1.8169649,1.5790372,338.29214884628306,67.10298423248516,182.2693312737803,18.976665,1
169.32126,3.6486454,2.6787496,3.6486454,315.6552743394088,103.87566932444591,249.52879332605875,149.3771,1
1.1655405,6.092865,2.5797136,6.092865,221.62436925705066,113.69198575322504,89.82461284861057,401.14673,1
65.63569,0.6821587,1.6428648,0.6821587,355.25059038745525,110.09601360924748,80.68193843977213,3.2022948,1
6.4704537,2.4986262,0.49004892,2.4986262,77.20144211247779,136.33017008447786,119.55678899755758,12.815355,1
2.5044363,3.0242035,1.9147304,3.0242035,80.10896195244767,138.34660690078908,337.593276949396,73.35307,1
2.8455572,1.3792119,1.1242648,1.3792119,106.8637809913739,147.08117201494363,352.38521831464635,8.958169,1
1.2448503,4.015849,1.5548682,4.015849,243.28012996546974,101.04372340910545,264.91080606081624,105.03571,1
99.3787,0.9861225,1.1831145,0.9861225,69.55936318498355,112.21327003216321,9.92047489246926,4.8192244,1
140.411,1.4849378,1.0074682,1.4849378,175.98286038979415,133.81735814586148,213.42026675133448,9.305431,1
6.7175345,2.7370524,1.0317651,2.7370524,329.1755622768349,128.28719464009967,315.5958673000451,32.376934,1
59.81468,0.98787063,1.4105837,0.98787063,155.54510095486242,138.49049857854357,74.03071903150598,5.7661724,1
165.91335,7.0562572,2.2709565,7.0562572,178.89308408405992,78.35184772234945,187.35562363058673,473.6377,1
4.4209933,11.262948,3.9959006,11.262948,173.3136906043201,109.235054135687,238.79688060998132,2123.2808,1
2.3236034,3.1330593,1.4616882,3.1330593,69.94537383630058,53.32488006646292,128.981030586028,60.100845,1
153.95564,2.017269,0.99130213,2.017269,164.84492136197434,157.57950277386334,259.32989538257283,16.897493,1
136.83342,0.9070097,0.5672804,0.9070097,215.24019040269468,63.362261273427805,102.40751950357418,1.9548358,1
155.3152,0.8872164,0.37742275,0.8872164,256.0337218611926,150.16651191878856,11.932143981834667,1.2444453,1
165.35002,1.6255549,0.8988559,1.6255549,170.69419169511568,39.22294854514269,341.56667627152234,9.949059,1
139.81375,1.8768938,1.2110724,1.8768938,252.0898531468465,103.18826321167364,185.65164179277107,17.870558,1
11.51715,1.7529821,1.2029033,1.7529821,195.75256955961189,121.31446073562809,234.848005641169,15.483684,1
10.224129,1.3558022,0.65561503,1.3558022,357.1473652618343,107.90412262926894,33.65199654850651,5.048126,1
169.95377,2.0535164,0.9262263,2.0535164,27.6408929024033,92.76816919251934,271.20900245458466,16.360708,1
24.884111,2.6407223,1.4270688,2.6407223,186.20036776875855,157.2026787135058,308.1720324852779,41.68492,1
36.387417,0.76918334,0.44035226,0.76918334,110.91176039845998,97.3439491695437,269.7195346911885,1.0913111,1
48.94,0.49952736,0.819784,0.49952736,66.22618076275606,94.2134959639622,194.11789071220355,0.85685354,1
143.01576,3.042047,2.4640434,3.042047,323.08433652724034,72.36694154494585,238.10992475668644,95.51439,1
13.768573,0.9040389,0.5900641,0.9040389,161.1290732007473,145.67458060582078,82.2831843905521,2.0200498,1
175.92702,1.9785943,0.6628895,1.9785943,47.34984519342226,96.7778283066645,248.71744337679618,10.870344,1
57.469418,2.467072,6.2749877,2.467072,53.71505850880826,21.026057193295145,302.4146139745314,159.97981,1
7.0550666,9.666165,3.7700624,9.666165,175.8617844152345,48.437288870430486,309.02519900282863,1475.5219,1
0.670365,12.855361,3.488013,12.855361,97.77845623687705,49.7304445357018,27.306371134591707,2414.5447,1
177.02159,0.85425496,0.3817756,0.85425496,268.4434238731478,107.51764721656461,42.5237107203365,1.1670026,1
123.49443,1.8563018,3.5049207,1.8563018,133.10781678576527,90.83610391071139,261.9563313652021,50.58992,1
176.04576,7.9315047,5.6204925,7.9315047,146.82032049485662,36.3544832884084,209.43099548222992,1481.0652,1
104.37673,1.7529687,3.1996284,1.7529687,42.20093729865624,142.38950865530953,75.9251137775096,41.184753,1
2.9061995,4.8768516,2.6939614,4.8768516,352.14143819983593,128.03717330989662,121.53792792162044,268.3855,1
141.24883,1.6374948,0.93599695,1.6374948,132.90102024408273,93.652839095044,231.67102501129693,10.512909,1
102.31933,0.83473283,1.7748777,0.83473283,200.41884465593077,147.83196271207504,274.72218222796585,5.1802654,1
30.582039,1.6837436,1.4226717,1.6837436,216.23752129108556,82.98980821790869,43.82788987005339,16.894495,1
151.90985,2.3698356,1.9904109,2.3698356,0.018084041544910293,62.43104881831238,180.23487161217815,46.823925,1
24.548027,1.7284095,1.0461247,1.7284095,224.12399497623048,122.85408433937855,12.388442093870717,13.090775,1
178.46202,4.693198,1.7504452,4.693198,130.4225467192073,55.82609263983369,143.67638845806943,161.5009,1
0.6409852,8.273694,3.1985755,8.273694,206.63699544263213,130.9196732467764,230.87250435463446,917.15796,1
177.80684,2.6172562,1.0980513,2.6172562,255.94714826090302,95.23183605342986,85.84060492676373,31.50676,1
149.87973,0.65879065,0.5436098,0.65879065,2.326100492121741,108.08005819509226,104.74143599092677,0.98825896,1
165.16081,4.880847,2.762851,4.880847,289.7331906408724,16.257923154592643,355.19953723446224,275.69983,1
120.80345,1.0785261,2.216375,1.0785261,134.11272197895767,87.71387539701739,26.142079785676156,10.79924,1
80.852646,2.1109369,6.718738,2.1109369,111.87225831186217,116.25911953267719,36.30799335093879,125.408455,1
122.339,4.030245,5.7930727,4.030245,350.01328545263806,113.5207610432995,187.37475811258454,394.14905,1
68.50766,1.877149,3.5696554,1.877149,260.63007724999335,113.36866541620742,244.95502377367336,52.688084,1
48.201756,2.7324104,2.9227083,2.7324104,184.34857740431463,127.27981754833904,98.86778495897447,91.40417,1
6.6857033,3.9480126,2.9171124,3.9480126,101.66476468298812,50.94278379606913,82.27006620435613,190.45784,1
0.64176303,12.632559,3.51083,12.632559,50.5233911568814,77.08145108789347,23.74984454453602,2346.827,1
178.81578,6.4214745,1.61805,6.4214745,308.06827934366146,111.70983551996217,161.8595653493693,279.47958,1
1.981131,2.7297044,0.9881949,2.7297044,57.934060310480604,119.82375593301845,251.2502985449412,30.843416,1
168.79938,0.7221993,0.5055707,0.7221993,210.5529374735494,90.33108805399631,343.4104839393921,1.1045482,1
11.069909,1.1399175,0.5128634,1.1399175,70.98974952404622,154.29362834535914,268.7885636268763,2.791497,1
170.22127,7.43114,4.0603833,7.43114,132.77294523305804,98.77194083647849,226.51300530859575,939.21826,1
8.551584,2.1464078,0.74720883,2.1464078,284.16362778198805,59.417892390260626,76.79394655226572,14.419662,1
178.52432,1.6975361,0.6152366,1.6975361,301.5271742777088,92.96829391244702,81.32152454082988,7.426237,1
156.31671,3.1800191,2.3431463,3.1800191,345.2266768636537,71.24705458607295,198.9540925302031,99.25388,1
167.06302,3.1375139,2.4445472,3.1375139,49.86115699192478,46.45472558685106,138.6002333760578,100.79949,1
9.005708,2.9657214,1.1859972,2.9657214,25.52775928978094,78.74461099236001,328.261454127873,43.695126,1
1.9999592,2.124326,1.1613421,2.124326,66.70636756225763,138.05071191240717,168.64108475203403,21.952862,1
9.719593,3.7220771,2.791993,3.7220771,231.46846209919715,66.05537383575677,269.8749768926112,162.02188,1
110.70093,0.67910725,0.74586844,0.67910725,155.93996693478732,40.0823290968277,16.808372861534053,1.4408792,1
8.844181,0.9483248,0.8459911,0.9483248,242.15659175717917,89.41512676583545,1.2840366515317263,3.186901,1
47.468227,0.6342891,0.7840237,0.6342891,310.4461872523836,75.08028720339125,159.51023820991412,1.3212723,1
65.03961,1.6032829,2.7852337,1.6032829,24.78988845343141,110.81888549757645,88.76068268019053,29.989597,1
55.34414,2.0702868,4.1967263,2.0702868,144.26413109765073,56.595401883578084,98.59668249772477,75.34601,1
0.6205046,3.4156349,1.7313236,3.4156349,200.6913507645127,137.0830837019657,10.322979452641084,84.607666,1
13.247113,1.4402477,0.5803911,1.4402477,280.72070505071133,62.553521744916864,42.979698197971985,5.042939,1
0.7263995,6.307937,1.939348,6.307937,73.4027058118416,125.40026094098916,48.368899836006754,323.23553,1
177.44067,0.97422457,0.48754737,0.97422457,147.15622213530793,109.86559416498345,240.08637558361343,1.9383116,1
173.59941,1.0676279,0.7372006,1.0676279,42.9007765353591,114.44505021827632,212.12568408605665,3.5197687,1
176.40675,3.0934658,1.5927256,3.0934658,225.3469377268102,138.99000384401862,2.1464615739498996,63.84402,1
0.62785363,7.089378,2.1248543,7.089378,355.30245381888824,38.553673075597075,298.5482024500297,447.33618,1
134.79015,0.59153926,0.99386746,0.59153926,218.07131280752685,128.30861989667292,315.25912856990385,1.4567474,1
133.51398,4.3232865,7.9265785,4.3232865,132.82011683157697,36.54418714570815,22.290203046046074,620.5866,1
174.38255,2.2559135,0.9356021,2.2559135,151.68352284818104,89.25142280302431,7.585612736681562,19.94457,1
10.622663,1.5191364,0.32917672,1.5191364,72.78188557045604,95.60148585725739,95.6613180286849,3.1820817,1
4.529012,2.9249477,1.9737525,2.9249477,91.15051058414952,100.47578708942805,5.334486926019553,70.73226,1
129.86127,0.61678344,0.99455434,0.61678344,24.09224620350344,142.82073833353206,88.23980893288972,1.5848294,1
160.82974,7.3566875,4.255898,7.3566875,352.14022626376453,30.363429118517782,256.6315901372263,964.8159,1
2.4214466,3.919527,2.16947,3.919527,56.43268061339488,126.88850201550846,288.7722175955666,139.60777,1
3.1431475,11.088445,4.3178587,11.088445,347.60343900480035,42.76721867786863,83.72147066165843,2223.8132,1
145.62636,2.751488,2.1051223,2.751488,321.7643688230737,73.22115953409795,164.40838655252603,66.757675,1
29.74431,1.9296334,0.42331716,1.9296334,257.7407085121085,148.40779955840674,285.3317102142058,6.602434,1
47.55361,0.67761815,1.2780339,0.67761815,282.7474791556217,137.2230835110891,61.954477454654906,2.4581084,1
7.3231807,1.1510606,0.38739145,1.1510606,100.65186392176165,34.69665343040726,224.1075215065916,2.149983,1
167.18849,0.7453795,0.4687441,0.7453795,79.12151743807539,70.84614829122933,303.8851703965538,1.0908859,1
11.396687,2.218837,0.9587449,2.218837,276.78663399250775,81.39429367498025,148.88927809972725,19.77163,1
110.04009,0.7307487,0.80124575,0.7307487,198.45177906236327,89.26737171091168,262.4335879916265,1.7922165,1
8.197938,1.6417531,1.0590897,1.6417531,202.0034893473628,45.29195473540727,142.433269782606,11.957407,1
2.884941,4.83587,2.2553353,4.83587,187.16151059332566,107.24655321957704,39.85592150680475,220.9271,1
32.354168,5.542593,3.4353766,5.542593,282.76596057619156,2.6511296555356245,186.4021323975365,442.06787,1
87.69139,0.4785007,0.84731185,0.4785007,338.3691355463992,56.95869816707036,329.7616311325165,0.8126378,1
52.11715,3.5691915,4.258444,3.5691915,247.06585867520667,34.82899743801827,235.73678901320963,227.23709,1
84.21628,1.2294221,4.591461,1.2294221,328.4626992318957,100.5085920694022,275.2277203706347,29.069769,1
11.166229,2.4863155,1.6873137,2.4863155,156.13726300417665,89.66103404133646,172.86134387059099,43.6915,1
28.309233,4.256355,1.3768641,4.256355,292.74917070051265,152.13369624686737,137.16947413571356,104.48533,1
135.55458,6.9226565,2.747676,6.9226565,248.05024043198713,157.76269440764355,335.822864348943,551.5688,1
61.520866,2.3648481,2.5079813,2.3648481,109.08433426027007,98.86052146406145,215.6535531686569,58.751564,1
0.74931,12.616376,2.2794507,12.616376,273.4075087266519,144.20642205569428,57.733938183770654,1519.8057,1
144.8448,6.4730268,2.6066763,6.4730268,315.3418056319533,130.602834630916,86.22508692262137,457.49942,1
128.47298,1.0241524,1.5815281,1.0241524,167.2696112738591,163.1472139506654,50.09491649074517,6.948558,1
3.9898233,3.0134387,1.1546152,3.0134387,113.27714046427364,145.54085014946273,151.9772508593131,43.918816,1
111.36918,0.6937863,1.1857305,0.6937863,202.81843664205928,123.34455615260684,149.34986189535135,2.3907056,1
70.43394,1.4336845,2.3627555,1.4336845,337.7423824835051,31.47688827404902,290.0001184287843,20.34298,1
179.37927,2.5551183,1.1217082,2.5551183,91.04420330448745,134.10821163757763,284.92758824481047,30.67542,1
161.91028,1.2186451,0.7848609,1.2186451,98.20879832261389,29.37553008923001,290.98851574820304,4.8824277,1
17.445154,1.1568929,0.7445385,1.1568929,132.79876927811804,87.52265479367802,355.5998749746726,4.1740923,1
178.32066,1.378323,0.6977064,1.378323,58.794886820002596,62.96455120244893,14.242073402896091,5.552177,1
173.60959,6.4663787,3.2436242,6.4663787,207.0736516599246,137.72874891552812,191.62190857059826,568.1217,1
123.93019,3.4053638,8.300709,3.4053638,112.24401597906694,111.4904608175548,67.2549625682379,403.20956,1
103.3394,1.3166287,1.8856404,1.3166287,303.14147648866214,29.733028771926577,200.1582362792064,13.692227,1
1.8515424,11.472308,3.8620768,11.472308,346.3860596955003,82.78468891766678,128.96361085169733,2129.1738,1
174.88237,4.8449893,1.3363851,4.8449893,253.12689575432242,43.73397419958137,196.22960331634434,131.40318,1
177.35657,0.85785013,0.39153278,0.85785013,47.21713252525502,108.93690025498933,330.33716598034454,1.2069231,1
159.16245,3.7230306,1.9362881,3.7230306,343.2909084454334,153.9456879213085,24.027988854450417,112.422134,1
174.89606,3.077324,0.927532,3.077324,209.06964288145068,143.59270749838123,177.03089419592578,36.792892,1
4.0903597,1.2852534,0.4811971,1.2852534,185.14913246648356,70.44807218512459,29.886439186374044,3.3295774,1
178.59772,13.578845,2.7687147,13.578845,154.19876413350778,52.45327659683954,283.25251400468335,2138.4175,1
1.2479776,6.1253514,0.88950616,6.1253514,266.29049786412486,78.09001152455266,224.20813634660385,139.79756,1
4.102155,3.998282,1.3070836,3.998282,300.8267150639576,102.01294113171778,180.1648132182476,87.52635,1
15.485034,0.9955548,0.46894556,0.9955548,123.0024247190511,134.0774823243641,172.79190755100782,1.9468899,1
97.877365,1.4010725,2.4470963,1.4010725,159.37130122578068,110.81757071370957,348.1559667625159,20.121525,1
165.94713,3.089072,1.1887378,3.089072,196.24550643188178,28.262494792980014,50.3649000635637,47.515,1
104.72818,5.2644253,5.5748715,5.2644253,287.8250243333647,77.89422401167094,132.60557190640367,647.1805,1
39.79146,0.88423634,0.7294362,0.88423634,252.447597123055,156.39047413875045,338.3289537216451,2.3889806,1
0.484715,4.6555767,1.0630506,4.6555767,7.877065109103296,77.39227633631273,98.03540116531026,96.513824,1
3.1759763,1.020586,0.35410348,1.020586,253.34745946142624,46.576842296889104,5.5275725626256005,1.5449628,1
174.38028,2.800252,1.6082326,2.800252,158.9069708877492,56.80456086415636,358.8176112137103,52.824055,1
24.459969,0.85648483,0.39753503,0.85648483,194.47260852022617,67.90212804388318,189.1270444548368,1.2215278,1
73.99179,0.90161747,1.5508119,0.90161747,91.34252524068785,162.96480153229697,238.24295759173717,5.2807107,1
172.38785,6.524315,3.41894,6.524315,281.42585017269136,32.96729629827373,215.80856598601585,609.607,1
108.64698,2.0245125,3.103861,2.0245125,247.58370312526029,52.72470945979929,327.7639922284235,53.2883,1
78.154396,0.9615489,2.090099,0.9615489,187.99312816974088,92.882962728161,277.64104378829563,8.094653,1
3.0242443,7.4219937,2.2253718,7.4219937,14.022158271740436,130.45225421265192,28.37396959372444,513.4905,1
142.20029,1.5697833,1.1859488,1.5697833,16.05095427130208,90.94337808950812,298.38875160599986,12.241483,1
167.20526,2.8039098,1.7098769,2.8039098,314.636298132955,71.55026243698565,15.420124405961058,56.309483,1
151.75085,3.678589,3.1290984,3.678589,306.6822585642408,85.53800597894954,357.6053102706682,177.36601,1
4.3801074,12.618379,4.283055,12.618379,342.0584753932251,48.452218982449196,321.40389647775106,2856.5996,1
178.05956,3.9694598,1.0780727,3.9694598,10.42007033529964,142.71292751833906,232.23950526598227,71.15402,1
130.50157,0.38289365,1.0356983,0.38289365,145.95981316690958,124.55436985933126,114.16033601528025,0.6360309,1
167.77565,6.0077133,3.1589882,6.0077133,282.9315443617316,78.5047241511764,272.63244232827765,477.58978,1
92.3154,2.1892467,2.6903656,2.1892467,100.99216661183134,95.63874757321865,10.236301826680226,54.01188,1
21.205593,1.0958626,0.70916486,1.0958626,260.82663491512517,62.29912533463966,294.34289356738725,3.5673692,1
178.65642,5.2893553,1.0268809,5.2893553,49.440484660181376,39.88832589042024,123.68975889059097,120.34115,1
6.51245,0.9147988,0.46697325,0.9147988,25.617067955633527,107.50415652401901,99.82725407414236,1.6369364,1
155.53311,5.3624926,3.5897846,5.3624926,143.57812252121323,165.15737444703743,335.8069134878193,432.40472,1
1.7089562,2.02766,0.23043656,2.02766,293.88725099623105,57.84720481249415,147.69296294007702,3.9685354,1
97.09763,0.5138704,0.91309565,0.5138704,108.3996507749901,28.287261830119654,150.80803110548743,1.0099785,1
3.3029847,0.8018941,0.45725065,0.8018941,5.205964859155274,124.86591558448934,305.9236600212458,1.2316208,1
170.09724,2.3244019,0.6409476,2.3244019,223.64169684677444,117.78933578622143,200.14547901974558,14.505528,1
30.029778,3.5834775,2.0354707,3.5834775,277.8056072783696,68.0007657741968,17.048460184475626,109.487076,1
17.656746,1.7739787,0.9983861,1.7739787,230.4875734185778,68.33909950896815,4.410573050336391,13.16085,1
3.2563,0.7718435,0.4743194,0.7718435,97.53503161298991,55.295016240092416,345.5095169554247,1.1836356,1
125.94972,2.0486982,4.5783067,2.0486982,58.472198824926174,31.19679107483874,76.47369992326173,80.491394,1
146.00871,1.8847636,0.41135916,1.8847636,215.76582206627933,124.76569220590515,291.60051024434273,6.1210165,1
175.46487,3.2998884,1.9504344,3.2998884,251.34098962431415,46.3244276528922,53.43271855704161,88.96486,1
169.01396,3.3280308,1.8526349,3.3280308,351.08965141750855,113.2806005931345,252.51731646602255,85.95144,1
64.996826,1.5385363,2.311357,1.5385363,343.8015408024005,131.99707584085183,72.4783816552038,22.917707,1
50.913055,4.81658,6.3084455,4.81658,249.90057041334936,55.14460994673737,239.0832036031917,613.03955,1
59.755196,0.62648314,0.83121765,0.62648314,119.04950534767381,95.86265314284755,324.8722643434801,1.3665394,1
4.23095,11.262645,1.9494393,11.262645,353.9659780212042,63.06481791534659,135.91391290482395,1035.8076,1
173.91582,4.8493915,1.4056569,4.8493915,330.2393906472841,88.47867403681597,294.49516063713156,138.46577,1
108.832886,0.7984444,0.901252,0.7984444,171.51811791168228,108.62630862032835,49.996647324001664,2.4067123,1
120.71922,0.8646651,1.386928,0.8646651,36.481665673140476,146.31580311543243,278.30234708890265,4.3434854,1
127.628174,0.79501736,0.92488706,0.79501736,124.64023924712117,49.549591084928856,129.59382559467966,2.4486716,1
169.87169,5.9933586,2.3710759,5.9933586,150.20224386788055,29.645243729522722,305.6967125262041,356.75873,1
6.9343557,5.8017898,4.6918387,5.8017898,266.11335279507426,123.19752259776402,268.8655856428555,661.53937,1
120.884254,0.6103192,1.2039541,0.6103192,277.60693987039497,39.23653075347968,222.71486951662433,1.8785062,1
167.60481,3.4765966,1.0638808,3.4765966,157.73701829050472,135.2256433036478,215.1205999561532,53.862957,1
1.4307684,2.7048373,0.9704871,2.7048373,308.56841445616476,99.81342807008295,179.167182370604,29.74135,1
22.979355,1.8274208,1.3116084,1.8274208,280.64834981435865,112.9260482196207,254.2613741819529,18.347208,1
