alpha,a,b,c,phi1,PHI,phi2,volume,old_gid,phaseID
9.71938419342041,1.5156514644622803,1.1548986434936523,1.5156514644622803,296.2681794859463,143.76342485372973,135.8368867006151,11.112997055053711,2431,2
9.945303916931152,0.8364160060882568,0.5417283773422241,0.8364160060882568,321.5001367273092,140.0005657906994,271.44407784835096,1.587504267692566,522,2
7.663865089416504,1.5485625267028809,1.088438868522644,1.5485625267028809,81.00825055571494,23.855741099016818,258.653779288298,10.933272361755371,1418,2
12.003193855285645,0.9794672131538391,0.6462826728820801,0.9794672131538391,115.70875475089895,105.55618635932811,312.93724077902647,2.597113609313965,954,2
139.60787963867188,0.8362431526184082,0.5675825476646423,0.8362431526184082,30.23909776901729,92.39304998851789,248.75485526302936,1.662580966949463,1967,2
0.9184941053390503,0.8457984328269958,0.5559089779853821,0.8457984328269958,344.11358135860286,128.5043769071657,191.44811821948048,1.6658122539520264,1302,2
41.306884765625,0.881653904914856,0.7020225524902344,0.881653904914856,258.64692588990994,60.94666808338738,208.81614845741169,2.285788059234619,2055,2
1.3249244689941406,6.147707939147949,1.1164772510528564,6.147707939147949,126.36408041794043,136.25882936603136,130.94334864257976,176.7522430419922,928,2
46.73606491088867,2.1836025714874268,2.639146089553833,2.1836025714874268,353.5407372729276,170.26215664234928,98.75615019153484,52.710758209228516,2104,2
166.9191131591797,0.9201245307922363,0.6196770071983337,0.9201245307922363,237.48425009419637,37.413598967043676,213.35168575580718,2.1975927352905273,966,2
3.1061532497406006,1.0768177509307861,0.8574548363685608,1.0768177509307861,175.07703980261914,132.66821753059753,330.3916006410765,4.164705276489258,2329,2
147.99937438964844,2.918701171875,2.1715266704559326,2.918701171875,118.00391311283235,135.70768617004777,24.706263048937686,77.48774719238281,1794,2
8.901078224182129,1.4560282230377197,0.8977376222610474,1.4560282230377197,191.5562728027805,39.76798034251162,134.02832658719794,7.9721903800964355,2396,2
161.82704162597656,3.689296245574951,2.789372682571411,3.689296245574951,210.65794646127966,94.79801149882435,291.6052661605191,159.0311737060547,227,2
173.5668487548828,1.1130335330963135,0.8035359978675842,1.1130335330963135,8.79297359811866,23.3745765892747,56.73703786965395,4.1697540283203125,735,2
13.136274337768555,1.0432209968566895,0.7825881242752075,1.0432209968566895,214.95674496202807,32.67156739451534,339.3309904049334,3.567586660385132,166,2
170.99392700195312,1.4433002471923828,1.1549490690231323,1.4433002471923828,298.8692164702167,99.39743023611769,347.1537383158546,10.077778816223145,2334,2
43.14310836791992,4.590415000915527,3.5607781410217285,4.590415000915527,323.4883557415922,70.65604821638016,121.65229756503675,314.2950134277344,452,2
8.128965377807617,3.705132007598877,2.499215602874756,3.705132007598877,31.11511823401646,123.50425705609938,346.3445343729393,143.71421813964844,2089,2
85.44271850585938,1.9523383378982544,2.360902786254883,1.9523383378982544,133.81682072971972,120.23450376040289,212.10657371447172,37.694400787353516,178,2
168.82086181640625,2.9948086738586426,2.321627616882324,2.9948086738586426,356.7142051190706,125.70253445036467,211.94000602830602,87.22065734863281,2069,2
65.84515380859375,0.5890393257141113,0.7636580467224121,0.5890393257141113,131.52172879381982,134.328479979753,104.5303264841324,1.1098802089691162,2007,2
1.127162218093872,7.299740314483643,5.035516738891602,7.299740314483643,351.5135428711029,64.30417234734298,340.91986791039403,1123.9512939453125,2158,2
4.291648864746094,1.2804914712905884,1.0401862859725952,1.2804914712905884,322.9514858111893,137.95969239971785,106.35675413609181,7.144192218780518,1175,2
164.38833618164062,1.655053734779358,1.222650408744812,1.655053734779358,125.78353253773037,149.27267895546737,45.86331722728941,14.02862548828125,14,2
26.206344604492188,0.9068048000335693,0.609851598739624,0.9068048000335693,7.667287756296558,20.603139197685735,44.044174902197895,2.100585699081421,1522,2
14.718786239624023,0.806685209274292,0.5797604918479919,0.806685209274292,13.00033491913133,87.81261142041436,305.60108350620584,1.5803214311599731,1379,2
123.20311737060547,1.054369330406189,1.4399973154067993,1.054369330406189,214.87794643535375,80.39262737972219,31.519982985069117,6.70557165145874,2195,2
146.24896240234375,3.3356246948242188,1.3835870027542114,3.3356246948242188,323.0020922862808,141.95115983366247,352.98076225100823,64.48362731933594,1887,2
176.17828369140625,2.0982167720794678,1.183012843132019,2.0982167720794678,208.18583995198676,102.60465063999166,153.648535351667,21.81618309020996,1050,2
29.31085777282715,0.6372199654579163,0.5233023166656494,0.6372199654579163,25.088846473928236,53.29318729811052,62.56396851812652,0.8900614976882935,282,2
10.669577598571777,0.9115865230560303,0.5958656072616577,0.9115865230560303,24.913685755849766,101.09868139280685,239.18205022478176,2.0741145610809326,2260,2
56.65324020385742,0.6661188006401062,0.8060100674629211,0.6661188006401062,112.19365150393682,105.33088603385063,281.61546636647734,1.4980711936950684,125,2
3.821479320526123,1.0185290575027466,0.6654423475265503,1.0185290575027466,68.67748995769577,129.20791910526134,250.2294503957425,2.891651153564453,643,2
176.09288024902344,1.1826117038726807,0.537453293800354,1.1826117038726807,311.5407584393785,135.89543499262788,146.9516491712718,3.1485724449157715,121,2
131.02125549316406,0.5322673916816711,0.8367757201194763,0.5322673916816711,30.28377748933897,105.45367599296279,84.99564643857988,0.9930187463760376,2214,2
115.12920379638672,0.6263231039047241,0.8864889144897461,0.6263231039047241,218.00918007874319,33.49590128713926,311.50596499217767,1.4566619396209717,662,2
140.3012237548828,2.211057186126709,1.8364794254302979,2.211057186126709,203.91376084971813,43.91162597876466,167.84670250584378,37.607513427734375,1125,2
166.90121459960938,1.3450090885162354,0.8302543759346008,1.3450090885162354,132.8641339844537,102.07857155619185,172.92932515109933,6.291442394256592,936,2
177.13671875,0.8740476965904236,0.5496649742126465,0.8740476965904236,130.9577815945403,118.96190601969731,241.48945095613652,1.758963942527771,875,2
137.09170532226562,1.3928250074386597,1.0234068632125854,1.3928250074386597,216.07801084338675,142.3047457848922,20.098695729494928,8.316298484802246,2155,2
159.16392517089844,1.422437310218811,0.8290069103240967,1.422437310218811,333.47287414048617,114.38695166920367,86.4039738338239,7.026079177856445,2110,2
146.89341735839844,5.272076606750488,4.235147953033447,5.272076606750488,166.24256624757885,100.93171089154107,132.17556906421026,493.08367919921875,202,2
3.322465658187866,1.3964598178863525,0.8742920160293579,1.3964598178863525,105.63780751992485,142.97742856194077,166.586870249592,7.141706943511963,28,2
14.149762153625488,2.4712231159210205,1.6640384197235107,2.4712231159210205,356.81802783521084,79.88471252424168,266.11663401652436,42.56727981567383,1380,2
179.30203247070312,2.851987600326538,1.458648681640625,2.851987600326538,216.27357042502936,75.0446257244951,283.5611818077993,49.69750213623047,875,2
128.1907501220703,0.6039774417877197,0.7363846898078918,0.6039774417877197,117.10961912196576,146.43055961806252,293.4633496222377,1.1252131462097168,2156,2
25.818302154541016,1.0305140018463135,0.6626123189926147,1.0305140018463135,242.5342461870751,133.72307115052237,101.51720028011654,2.947514057159424,547,2
1.4013934135437012,2.196622848510742,1.3143610954284668,2.196622848510742,356.42016203376113,84.19110931550226,147.9742564020784,26.565275192260742,1859,2
101.47712707519531,0.9292951226234436,1.3556550741195679,0.9292951226234436,99.75578194218353,83.12873897156359,17.274384971788265,4.903939723968506,1441,2
174.0758819580078,1.6882615089416504,0.982572078704834,1.6882615089416504,187.31524570348304,109.74741691002923,100.31348605961028,11.730931282043457,770,2
3.6777467727661133,2.63236665725708,1.9581081867218018,2.63236665725708,67.07107641839636,70.60348191269044,120.61434364193822,56.83528518676758,2203,2
83.58409881591797,2.110706329345703,5.279928207397461,2.110706329345703,288.37524901333745,69.25326770655224,346.9797969807414,98.5308609008789,1733,2
165.67086791992188,1.645005702972412,0.8833763599395752,1.645005702972412,359.7942202698625,134.9203646346647,298.2188023708098,10.013114929199219,2158,2
15.376874923706055,0.823313295841217,0.6093084812164307,0.823313295841217,321.6726156534719,73.0493414922245,180.23793376334925,1.7300398349761963,1338,2
170.0442657470703,1.7302782535552979,1.1687811613082886,1.7302782535552979,183.3094713984936,129.34192654903126,268.50801073000235,14.6572904586792,1984,2
154.5625457763672,1.1078400611877441,0.9322957396507263,1.1078400611877441,351.7960615812944,45.04167947342739,189.75973370368754,4.7928786277771,121,2
165.2553253173828,1.2040202617645264,0.6959066390991211,1.2040202617645264,174.91221867397965,119.50152683589857,210.9589158246219,4.225782871246338,1856,2
5.847108364105225,1.311659812927246,1.0095200538635254,1.311659812927246,312.0237305100234,77.28612042997027,166.21803362225774,7.275217533111572,805,2
2.500319004058838,0.8805099129676819,0.6458075642585754,0.8805099129676819,101.11650489791866,88.23490389025613,197.52453826522017,2.0972983837127686,1206,2
97.15535736083984,0.520515501499176,0.6237381100654602,0.520515501499176,295.9696243168207,129.9838077846457,309.0149617650658,0.7078776955604553,1680,2
154.80307006835938,0.845084011554718,0.565336287021637,0.845084011554718,328.94294656227294,29.981138830439185,193.03691656315465,1.6912012100219727,25,2
59.653072357177734,0.5326947569847107,0.7087439894676208,0.5326947569847107,45.59343503496791,72.74536318267074,82.96782180183094,0.8424319624900818,956,2
21.54056167602539,0.8527605533599854,0.5814778208732605,0.8527605533599854,241.08525539668952,93.498652156094,81.3732778298303,1.771234154701233,2125,2
0.2618648409843445,2.413917303085327,1.0767388343811035,2.413917303085327,254.6553467368133,99.55511778000329,180.14237386057783,26.281112670898438,1808,2
20.942676544189453,1.2564070224761963,1.0164085626602173,1.2564070224761963,196.41912080290427,134.34452558006763,171.76524450536607,6.720748424530029,599,2
3.5141608715057373,1.2148029804229736,0.7913196086883545,1.2148029804229736,83.17577300350254,38.52269596545656,48.62463532514161,4.89161491394043,302,2
2.1204261779785156,0.8197667598724365,0.6077556014060974,0.8197667598724365,131.2417778148934,29.679276427518804,337.11620494437625,1.7107958793640137,1483,2
1.3064979314804077,1.0370409488677979,0.5131521224975586,1.0370409488677979,117.05990396635688,22.089113639406417,180.2769614077071,2.311673641204834,555,2
9.142903327941895,1.020065426826477,0.8193069696426392,1.020065426826477,309.9177895787315,78.36550429670505,237.14959193281882,3.571012020111084,2087,2
11.849869728088379,1.1326096057891846,0.7815417647361755,1.1326096057891846,290.3559480809243,121.76688510031849,202.681133308917,4.199535846710205,2213,2
50.765377044677734,0.6856339573860168,0.8243669271469116,0.6856339573860168,14.563752506585177,77.45696996152367,197.0878051951802,1.623281478881836,1899,2
177.44131469726562,5.175454616546631,2.3276236057281494,5.175454616546631,119.52236630732912,77.3403515757555,246.83908361011427,261.155029296875,838,2
40.72297668457031,0.7998385429382324,0.6141705513000488,0.7998385429382324,1.4259341017693863,148.03692697047052,136.3320704169533,1.6458196640014648,1156,2
1.904129981994629,0.7707578539848328,0.5536218881607056,0.7707578539848328,97.76683024413175,142.72118893515878,83.1852170360317,1.377646565437317,420,2
171.74842834472656,1.1939443349838257,0.5992228984832764,1.1939443349838257,19.26575117404152,66.78508530359987,121.07640829741779,3.5780398845672607,839,2
3.163809299468994,0.9500188827514648,0.6921819448471069,0.9500188827514648,285.0793735896936,81.69384997301464,2.264207139867555,2.6168172359466553,1181,2
111.8342056274414,0.6984478831291199,1.1823426485061646,0.6984478831291199,293.2488303564194,76.76441397143871,71.46030659781646,2.4160170555114746,804,2
1.8382128477096558,1.1514053344726562,0.9641955494880676,1.1514053344726562,44.90441771066892,98.72457305375065,290.147648698031,5.354393005371094,2298,2
4.3032307624816895,1.142652153968811,0.8094138503074646,1.142652153968811,343.978222505582,90.12901970516643,290.3055016940533,4.426773548126221,2242,2
15.739574432373047,0.6174273490905762,0.5267225503921509,0.6174273490905762,74.81085107471266,62.59672527010597,51.50594695412766,0.8410896062850952,2146,2
169.06643676757812,1.7110178470611572,0.9363599419593811,1.7110178470611572,115.75848699514097,38.131824045058934,168.89274430855056,11.4826078414917,1336,2
8.948467254638672,1.0805655717849731,0.6301584243774414,1.0805655717849731,245.81429112266068,122.09959628319635,47.31296770312011,3.082056760787964,1177,2
163.0397491455078,1.246486783027649,0.5328598022460938,1.246486783027649,186.03699881918726,57.42499712712875,50.99292706287553,3.4679830074310303,1888,2
164.17510986328125,0.9761050939559937,0.5523727536201477,0.9761050939559937,35.44021917981473,125.6536650382577,71.79516486430144,2.204519748687744,992,2
0.7102927565574646,1.9148880243301392,1.3362319469451904,1.9148880243301392,134.66773569562213,108.86355351610538,358.2206323141851,20.52377700805664,1915,2
123.35826873779297,0.6608829498291016,0.9412627220153809,0.6608829498291016,140.1556029286582,160.260267264563,124.56249933648218,1.7220611572265625,70,2
43.23306655883789,0.7640589475631714,0.559753954410553,0.7640589475631714,295.0130714806834,81.23305846369233,275.6584746412368,1.3687984943389893,1161,2
166.3583221435547,0.928345799446106,0.5952791571617126,0.928345799446106,159.2276391334198,112.951461397979,352.9771158856131,2.1489624977111816,1185,2
50.354618072509766,1.6474692821502686,2.011456251144409,1.6474692821502686,270.15518131094024,136.41972994972033,264.69276189162775,22.86829948425293,879,2
7.209005355834961,0.9419211149215698,0.7558462023735046,0.9419211149215698,234.75348671733903,87.81200486290751,145.1111306056887,2.8089962005615234,1719,2
133.8261260986328,1.6344233751296997,2.0842444896698,1.6344233751296997,33.22219384251826,93.42795266315817,8.527135861682524,23.322032928466797,927,2
18.908985137939453,1.315355896949768,0.6061156988143921,1.315355896949768,18.935722253637557,69.17818444076333,68.47169187305364,4.392691612243652,2064,2
9.440549850463867,0.8948280215263367,0.5717251896858215,0.8948280215263367,181.27463374600418,114.98968840391025,201.29892876258694,1.917587161064148,2066,2
176.59703063964844,4.65708589553833,1.6014877557754517,4.65708589553833,254.0229777023493,121.31869745215299,26.10634694675425,145.4925537109375,2229,2
56.503379821777344,0.631157398223877,0.8011928200721741,0.631157398223877,259.6983628448163,52.60812661823799,254.8064968612127,1.3369065523147583,878,2
0.2588607966899872,2.336491823196411,1.3238552808761597,2.336491823196411,102.06438403686279,160.43073465868346,210.90789287134277,30.27315330505371,1199,2
4.311421871185303,1.5080820322036743,0.7444095015525818,1.5080820322036743,355.1980256767242,115.1723138370563,251.33246812518675,7.091701507568359,141,2
57.27267074584961,0.6481499075889587,0.8329823613166809,0.6481499075889587,298.5136889479953,79.96767523518349,36.74135643950253,1.4658021926879883,2128,2
177.1363067626953,2.852112054824829,1.7894747257232666,2.852112054824829,11.814753738565098,109.7962628686098,251.86279884411167,60.9743766784668,1507,2
47.05585861206055,2.469616651535034,3.1054365634918213,2.469616651535034,217.35280127277866,63.53696690735303,16.292709099587253,79.33601379394531,724,2
0.8704026937484741,6.906991004943848,4.773153781890869,6.906991004943848,21.615626716041543,18.478417582178942,48.399456489547646,953.8319091796875,566,2
86.4776382446289,0.7598780393600464,1.0244399309158325,0.7598780393600464,45.430748429627464,19.11430936968592,161.30277350522746,2.477780818939209,1645,2
171.3925018310547,1.4265776872634888,0.8997466564178467,1.4265776872634888,137.26300689972408,149.90605428138937,210.81038572267406,7.670076847076416,967,2
77.3757553100586,0.5450059771537781,0.6393612027168274,0.5450059771537781,229.40230261883394,68.3774300638235,23.334988783180002,0.7954949736595154,1038,2
173.4030303955078,1.2755186557769775,0.6907758116722107,1.2755186557769775,16.14898887453408,100.06720579511295,22.830983746152587,4.7075982093811035,1119,2
11.206817626953125,1.4656106233596802,1.210976004600525,1.4656106233596802,323.8160266851733,104.00852815080594,59.314826478173586,10.895855903625488,1412,2
18.523815155029297,0.7392439246177673,0.5155623555183411,0.7392439246177673,250.03394780762295,129.76945703066204,143.73251524534908,1.180172085762024,136,2
33.5873908996582,0.9376300573348999,0.735060453414917,0.9376300573348999,179.09489272010944,40.446779298687964,130.47551402224335,2.7069156169891357,134,2
3.362574815750122,1.922648549079895,1.0519130229949951,1.922648549079895,207.0119890842985,91.47275950733011,209.75729957730275,16.28801918029785,157,2
16.78533935546875,1.417565107345581,0.6493749618530273,1.417565107345581,244.8461640867587,67.46022069302055,142.4992336861195,5.466006755828857,1702,2
22.405902862548828,0.87016761302948,0.7476692199707031,0.87016761302948,108.26943564805111,32.04926966668529,60.313167028684255,2.3713953495025635,1387,2
8.641545295715332,2.8683152198791504,1.2316598892211914,2.8683152198791504,30.1103513062809,152.26281724381136,204.03967175837914,42.445648193359375,484,2
28.76144027709961,1.5493561029434204,1.0538268089294434,1.5493561029434204,227.61828373729907,54.590038461511675,66.64386338154891,10.596449851989746,1064,2
175.3777313232422,1.0791229009628296,0.5578683614730835,1.0791229009628296,356.58397976605056,150.49219338854837,208.79035472651276,2.721210479736328,1906,2
113.35796356201172,0.8798801302909851,1.3719775676727295,0.8798801302909851,146.24786536315463,76.47865053073232,56.724543687036665,4.449207305908203,914,2
16.15640640258789,2.9361565113067627,1.8197590112686157,2.9361565113067627,89.15674601057228,128.73745139046562,345.8916172508034,65.71444702148438,2070,2
2.7690839767456055,3.6110334396362305,2.713021755218506,3.6110334396362305,46.31104664471621,133.52802957749842,298.99428439468363,148.1852264404297,775,2
16.085811614990234,2.9207983016967773,1.9129397869110107,2.9207983016967773,358.3601118100019,77.16409682692445,124.03565387646218,68.35858154296875,1270,2
89.47171783447266,0.608523964881897,0.766524612903595,0.608523964881897,359.66580067654064,126.53013218974752,189.76919576448122,1.1889678239822388,31,2
2.2040295600891113,1.9835797548294067,1.4937212467193604,1.9835797548294067,10.793656941113605,120.51576730099318,62.02612121696649,24.618268966674805,1565,2
21.747480392456055,0.9444917440414429,0.7153406739234924,0.9444917440414429,286.72129865968196,24.543265182587486,242.3752491060054,2.6729934215545654,2008,2
145.10520935058594,1.3168731927871704,0.8538137078285217,1.3168731927871704,308.04100479945026,35.994689825049704,95.55973027480889,6.202113151550293,1612,2
174.35455322265625,2.457033157348633,1.5567646026611328,2.457033157348633,241.48373804380444,50.35924324757022,282.4127077286738,39.36711883544922,2125,2
2.2534568309783936,0.8440249562263489,0.6223044395446777,0.8440249562263489,330.8671534152025,169.6917705216672,239.52163629135583,1.856958031654358,415,2
4.760965824127197,0.9434581995010376,0.6607573628425598,0.9434581995010376,94.14031433461834,144.2958336406327,264.87795273417913,2.463632822036743,20,2
172.7481689453125,6.3491411209106445,3.1635289192199707,6.3491411209106445,216.81839511404743,85.15346901162836,70.4999177526771,534.1834106445312,2244,2
92.24713897705078,0.7926648259162903,1.122243046760559,0.7926648259162903,342.6047308798488,57.643598408209186,272.0853867053472,2.953620672225952,1308,2
156.49624633789062,0.9067128300666809,0.60744309425354,0.9067128300666809,123.84308180233535,139.57988045502762,333.4745759203674,2.091865301132202,2185,2
171.5587921142578,0.7715680003166199,0.6417216062545776,0.7715680003166199,70.91190596478843,164.58823010568216,181.8957687554296,1.6002347469329834,368,2
25.96837615966797,2.985109329223633,1.6214476823806763,2.985109329223633,240.5842950782433,101.70826913790063,60.2336956025522,60.521827697753906,690,2
10.395888328552246,0.7240529656410217,0.5469197034835815,0.7240529656410217,76.5863285080966,112.34752768017884,136.01864090288643,1.201027274131775,37,2
139.4369659423828,0.7192391753196716,0.5410314202308655,0.7192391753196716,208.2298188015726,159.19603731663906,353.62149463841604,1.1723512411117554,103,2
118.8812484741211,1.0277432203292847,1.278649926185608,1.0277432203292847,39.540563577846555,39.319295494265035,55.58552276771944,5.657304286956787,2193,2
63.03920364379883,0.5528213381767273,0.6462037563323975,0.5528213381767273,5.160478592106097,111.72162504734509,239.9333535434264,0.8272327184677124,627,2
0.6390272974967957,1.390885591506958,0.7661705017089844,1.390885591506958,284.571106548215,67.22749882329796,33.56235973711443,6.208645820617676,2117,2
9.064906120300293,3.50161075592041,2.452904224395752,3.50161075592041,55.72052862717775,49.016102385614474,175.9943258651896,125.98096466064453,405,2
100.36067199707031,1.1652789115905762,1.3324497938156128,1.1652789115905762,228.9846885937387,89.36647662029526,162.56205176812148,7.578779220581055,1496,2
17.34430503845215,1.7965408563613892,1.4530153274536133,1.7965408563613892,43.3502309833348,80.56229180941116,173.13475187507396,19.644140243530273,1170,2
17.236825942993164,0.7073577046394348,0.5174282193183899,0.7073577046394348,124.97546949028643,109.7314472874073,315.2273441515889,1.0844683647155762,740,2
12.994719505310059,1.5613806247711182,0.9055366516113281,1.5613806247711182,190.02525551724221,20.081451067333806,69.16160718079149,9.247241973876953,573,2
21.826122283935547,0.660301148891449,0.5235846638679504,0.660301148891449,242.690638016824,19.90386926717556,61.032445801973104,0.9562240242958069,1523,2
10.639521598815918,3.093299627304077,2.3063466548919678,3.093299627304077,219.3237317016526,94.32310128447779,232.68160507616923,92.43942260742188,1963,2
