alpha,a,b,c,phi1,PHI,phi2,volume,phaseID
0.7231541,11.521245,1.8632888,11.521245,337.10660616939083,116.50397423396521,253.14044304076086,1036.0187,1
8.822477,1.1238822,0.45653006,1.1238822,331.6980926820288,105.26541340211557,219.70809002148366,2.4154584,1
52.346085,1.0518516,1.2650884,1.0518516,272.9041316913721,28.334741402178405,101.22357640250955,5.862981,1
135.45215,0.7997764,0.64215475,0.7997764,263.0243426173115,106.88019497764668,28.546505972907262,1.7205427,1
1.2817346,3.47515,2.2581728,3.47515,93.46495963211858,52.898135805680674,13.715035827913324,114.23335,1
99.29648,1.6703553,2.0357382,1.6703553,359.16813679233155,121.63031837913611,265.9196603135754,23.791853,1
178.67883,9.411977,1.9605151,9.411977,241.49235749014122,131.62313288762672,69.32819570055194,727.4791,1
166.95187,1.001255,0.5077307,1.001255,217.84140985978067,122.50763495339159,196.5207547772739,2.1321192,1
155.12471,5.8559937,2.3690805,5.8559937,105.24560146271676,67.529938299439,81.31280492569516,340.30603,1
35.431118,1.0989377,0.9189872,1.0989377,8.742576484643308,91.96351892985854,244.10839538846258,4.6488366,1
64.6599,2.4159625,4.555849,2.4159625,150.05374238651038,81.54679034185348,60.32325020805237,111.38798,1
14.41142,1.5514472,1.4042435,1.5514472,311.1489683604425,84.2743515034908,9.359051430353373,14.1581,1
178.5791,11.459755,3.9917722,11.459755,208.78600896711748,136.04738195592734,333.49129125697226,2195.8618,1
26.013304,1.631056,1.2143638,1.631056,263.50897344474,29.432893922251687,347.9414679935297,13.532411,1
156.01895,1.4854032,0.62023413,1.4854032,164.63664754720088,39.85230559800917,325.4315536607851,5.7323537,1
163.46393,1.0620991,0.5049786,1.0620991,3.41171708616422,43.42987717315437,280.6502053478608,2.3861165,1
68.17455,3.2689054,5.5154986,3.2689054,21.634563115761257,52.772056579992764,55.489684629665746,246.87558,1
2.9281445,2.4840658,0.7886622,2.4840658,346.9789090071114,81.02666294712569,22.218079976970564,20.384771,1
176.98006,2.3650157,0.37322527,2.3650157,92.51308672487615,98.69133224429471,144.23709107788935,8.744354,1
21.461975,5.772411,5.297172,5.772411,88.3572886727134,80.7700029942544,350.25107747370305,739.34503,1
100.23468,0.5602203,0.6507506,0.5602203,91.19649812015909,27.45877082609252,304.2693230583731,0.85550165,1
0.7182942,2.3962727,1.4512892,2.3962727,164.67033123210868,121.40407879584534,345.5682366591214,34.907204,1
73.11188,0.97585744,1.7722476,0.97585744,192.35643048090364,110.28986018159713,134.39476554449215,7.0694523,1
138.63533,3.968175,2.2257185,3.968175,236.2074469228196,30.531708569172068,259.78886850288353,146.80489,1
138.45369,2.1539783,1.5687459,2.1539783,260.6827999408285,130.39679332598936,13.462141867975332,30.487646,1
23.279541,1.864429,1.0703893,1.864429,298.8069409101015,114.27088276725866,134.43654190980985,15.5855465,1
153.19717,3.357682,2.7154155,3.357682,279.71107657137696,54.012081640167125,71.50604725835947,128.23425,1
17.858606,4.7304106,2.258804,4.7304106,1.5237593986267444,50.83472256444516,159.19658025018452,211.72144,1
177.83807,2.5101497,0.97261184,2.5101497,124.98285287883478,114.93700276587788,72.26341024108223,25.670094,1
175.68286,8.336992,5.9021516,8.336992,231.35539087322613,91.59492407862301,284.89936777640315,1718.3744,1
179.05405,3.6791484,1.9052374,3.6791484,269.2700637426882,149.85652773357435,285.0109266818429,108.02701,1
28.146032,11.435157,3.44665,11.435157,188.7592484455904,113.39862483532008,92.75907755742587,1887.8612,1
133.3872,0.5356159,0.85221845,0.5356159,230.3417173121558,23.42468576066968,238.50753687543497,1.0241097,1
174.45403,7.815299,2.5255072,7.815299,301.1098317714202,117.22213096310604,110.52765899925446,646.1427,1
179.4142,7.8892946,2.9617972,7.8892946,119.83982416545234,93.02201241487624,24.636891590304455,772.18304,1
146.06728,3.910174,1.2128919,3.910174,75.3601783391653,83.51607296205479,160.91257135555844,77.67886,1
62.94503,1.1745468,1.9320576,1.1745468,91.57982605376917,4.458714545384417,104.20323810534369,11.16476,1
42.152596,2.1940663,0.9843948,2.1940663,348.1524758983814,164.39362976313865,323.46879091986807,19.84986,1
40.862152,1.0507826,0.94676375,1.0507826,10.143732577317833,87.0003317198697,131.28275796416983,4.3788085,1
128.37674,1.425744,2.0790493,1.425744,184.59409203676756,40.496151237892036,5.877143330266229,17.702578,1
171.28987,0.7895343,0.5860123,0.7895343,195.99434458273828,71.7044125674541,284.8751916116217,1.5301617,1
177.51942,1.293928,0.6480996,1.293928,115.99875710162331,143.7697610605503,31.806417329008834,4.545175,1
1.5008518,8.448997,3.543249,8.448997,250.11460794925648,32.05141856979689,345.38642469985547,1059.499,1
141.19833,6.4477186,2.8796651,6.4477186,164.34414020241263,112.66387824812905,46.98007759233057,501.46744,1
8.701273,2.1144104,0.51397216,2.1144104,0.180209988382386,101.66146631937667,100.6001629911404,9.625134,1
145.32687,1.6673942,1.1777203,1.6673942,281.0493954333993,54.2623029816361,66.33816523166348,13.7153635,1
174.9376,11.86853,3.7541566,11.86853,32.82821155098825,22.425850072495354,256.57677175501647,2215.1082,1
1.5489742,8.907378,2.6372445,8.907378,316.94548465276324,18.774770742224003,79.52446934012102,876.47345,1
71.36963,0.7035138,1.4779298,0.7035138,29.371841472425995,76.86150819758913,263.80867092624544,3.0639925,1
122.02429,0.5088231,0.8742237,0.5088231,272.9076664829834,87.72830315323031,50.054026039757076,0.94807976,1
12.113977,6.3148303,5.5179496,6.3148303,47.606484497830834,76.79139979114535,134.94207127933774,921.70026,1
24.438549,1.0991738,0.35412368,1.0991738,263.6523117530581,105.49554076787196,343.63147479671426,1.7921581,1
179.2465,3.3338065,0.8582649,3.3338065,285.18808408612034,87.18042973870106,324.856585273598,39.95681,1
0.5780469,3.257159,1.8304899,3.257159,24.43946059444764,145.02210126919377,255.58309483258745,81.34556,1
6.34771,2.158451,0.94811004,2.158451,64.12634877015996,35.99431026750139,355.6832905727468,18.502558,1
139.04918,0.9305426,0.5077051,0.9305426,59.840681500967555,67.23942662978016,71.7361920548799,1.841504,1
169.52585,2.102771,0.88031095,2.102771,293.8606174752636,65.21964142440763,10.1937893820207,16.304546,1
168.28215,13.3655205,5.588981,13.3655205,305.74593258526585,26.430764158877924,197.3463609550541,4182.087,1
3.5732925,2.7963717,0.909173,2.7963717,176.17570384728737,11.45776607155133,232.277576157997,29.780018,1
175.93814,4.352186,1.4586587,4.352186,201.72752393304884,122.6565515876932,87.48160001337287,115.73302,1
94.92156,1.5790372,1.8169649,1.5790372,54.78969777344498,117.01970827208184,311.31587439281884,18.976665,1
169.32126,3.6486454,2.6787496,3.6486454,163.04820276406798,93.5079064537351,51.450246709437636,149.3771,1
1.1655405,6.092865,2.5797136,6.092865,43.135410402436975,41.045746243494385,245.65024974108738,401.14673,1
65.63569,0.6821587,1.6428648,0.6821587,233.40058634777006,58.73566744733143,168.82816105632233,3.2022948,1
6.4704537,2.4986262,0.49004892,2.4986262,264.5645367367828,120.86324938168917,263.31863360689,12.815355,1
2.5044363,3.0242035,1.9147304,3.0242035,322.68372613662257,85.4832702349413,339.7697921135013,73.35307,1
2.8455572,1.3792119,1.1242648,1.3792119,28.54153429956065,62.8944299687058,330.8363685587588,8.958169,1
1.2448503,4.015849,1.5548682,4.015849,130.29914772681235,84.59213542218079,267.74226151608354,105.03571,1
99.3787,0.9861225,1.1831145,0.9861225,283.93334999829403,43.23853386379955,206.5386702808291,4.8192244,1
140.411,1.4849378,1.0074682,1.4849378,215.85744273194632,125.17524461912181,206.84848472524942,9.305431,1
6.7175345,2.7370524,1.0317651,2.7370524,211.1484969034241,34.314953591112406,310.6137542732432,32.376934,1
59.81468,0.98787063,1.4105837,0.98787063,138.4523321023688,119.21825531436275,6.359050865648827,5.7661724,1
165.91335,7.0562572,2.2709565,7.0562572,357.1872938331224,50.372745817390516,25.493884503986077,473.6377,1
4.4209933,11.262948,3.9959006,11.262948,156.9569842835726,56.53238023616022,208.92186347003997,2123.2808,1
2.3236034,3.1330593,1.4616882,3.1330593,283.9300826566509,86.58443031516667,216.6018274582095,60.100845,1
153.95564,2.017269,0.99130213,2.017269,72.01296933711052,127.97496781768845,271.3967322442834,16.897493,1
136.83342,0.9070097,0.5672804,0.9070097,325.80461652942415,33.1588593948982,153.11518779291345,1.9548358,1
155.3152,0.8872164,0.37742275,0.8872164,74.11690961282437,120.11979009713558,252.05128688355117,1.2444453,1
165.35002,1.6255549,0.8988559,1.6255549,160.08901955469045,99.44336073506203,101.63193320101077,9.949059,1
139.81375,1.8768938,1.2110724,1.8768938,277.090979115349,123.37951330574147,244.10039979434416,17.870558,1
11.51715,1.7529821,1.2029033,1.7529821,49.27402659153267,48.091786669357084,247.57528616367654,15.483684,1
10.224129,1.3558022,0.65561503,1.3558022,310.7839930843292,62.78454633817402,75.21229170193021,5.048126,1
169.95377,2.0535164,0.9262263,2.0535164,153.36345364521168,142.874294334184,359.95345853930866,16.360708,1
24.884111,2.6407223,1.4270688,2.6407223,133.45097674103965,131.42234554931736,77.97307666724554,41.68492,1
36.387417,0.76918334,0.44035226,0.76918334,77.95246420146644,164.06403552133645,307.66353704322586,1.0913111,1
48.94,0.49952736,0.819784,0.49952736,13.204362112113298,135.9828988468577,16.320699235464808,0.85685354,1
143.01576,3.042047,2.4640434,3.042047,239.60969588756035,132.7961887336709,307.5585229917952,95.51439,1
13.768573,0.9040389,0.5900641,0.9040389,228.09924801802092,151.74427214709866,4.0220387835593945,2.0200498,1
175.92702,1.9785943,0.6628895,1.9785943,266.05074733163997,58.4122143318824,303.95029919383285,10.870344,1
57.469418,2.467072,6.2749877,2.467072,171.32526097248052,113.1583528667935,325.100140099019,159.97981,1
7.0550666,9.666165,3.7700624,9.666165,333.0111760292689,105.79892077405393,334.3028564360201,1475.5219,1
0.670365,12.855361,3.488013,12.855361,182.14800988864351,36.94225656033619,111.32090776035547,2414.5447,1
177.02159,0.85425496,0.3817756,0.85425496,6.504167454191016,62.20051433122459,246.3970536194272,1.1670026,1
123.49443,1.8563018,3.5049207,1.8563018,42.446228494631725,68.00294397568874,277.16155524165174,50.58992,1
176.04576,7.9315047,5.6204925,7.9315047,190.61297689728124,122.16171691763927,13.162622581542657,1481.0652,1
104.37673,1.7529687,3.1996284,1.7529687,312.3777448200093,36.62330921084263,125.64290250984187,41.184753,1
2.9061995,4.8768516,2.6939614,4.8768516,21.777922613340795,79.06880090491835,201.33927432966507,268.3855,1
141.24883,1.6374948,0.93599695,1.6374948,90.2402767296479,47.95590048617915,106.10014515937138,10.512909,1
102.31933,0.83473283,1.7748777,0.83473283,354.2443785504,49.7404270420869,189.98182337615384,5.1802654,1
30.582039,1.6837436,1.4226717,1.6837436,302.4048631104146,129.56194699120715,342.9832591178383,16.894495,1
151.90985,2.3698356,1.9904109,2.3698356,19.918821948718602,31.376363218743688,348.78800851774355,46.823925,1
24.548027,1.7284095,1.0461247,1.7284095,152.94219328466184,133.92253449565482,161.2967468742138,13.090775,1
178.46202,4.693198,1.7504452,4.693198,59.32098213024889,132.42689309064497,75.31754027509507,161.5009,1
0.6409852,8.273694,3.1985755,8.273694,230.7696285599652,74.56533797573783,93.72826989274327,917.15796,1
177.80684,2.6172562,1.0980513,2.6172562,92.12337283036258,82.62511194267536,288.62749423962435,31.50676,1
149.87973,0.65879065,0.5436098,0.65879065,312.8544120176481,104.8414327324383,359.0200965503124,0.98825896,1
165.16081,4.880847,2.762851,4.880847,112.28418049106254,96.62410992421928,279.2927027617602,275.69983,1
120.80345,1.0785261,2.216375,1.0785261,180.07130962062584,128.534011281795,217.3662945606132,10.79924,1
80.852646,2.1109369,6.718738,2.1109369,331.66723466161915,123.49332016112066,228.6245322827184,125.408455,1
122.339,4.030245,5.7930727,4.030245,186.72043197103204,97.29573496570092,58.522137625590105,394.14905,1
68.50766,1.877149,3.5696554,1.877149,10.677855525945853,67.82996730418566,47.21875627130733,52.688084,1
48.201756,2.7324104,2.9227083,2.7324104,197.50545314083337,153.49378651246872,256.1578590042469,91.40417,1
6.6857033,3.9480126,2.9171124,3.9480126,63.74198526896179,75.39424813696425,56.44230580129206,190.45784,1
0.64176303,12.632559,3.51083,12.632559,264.7888760404578,97.01666380391889,44.92523865864646,2346.827,1
178.81578,6.4214745,1.61805,6.4214745,237.7988726801467,116.41804484575258,71.45901526857675,279.47958,1
1.981131,2.7297044,0.9881949,2.7297044,206.8865477086399,157.9156790598398,156.78691638981272,30.843416,1
168.79938,0.7221993,0.5055707,0.7221993,39.290881496301424,95.82475325239173,306.73953306861694,1.1045482,1
11.069909,1.1399175,0.5128634,1.1399175,59.18046131039786,36.452551447296464,245.29960116842378,2.791497,1
170.22127,7.43114,4.0603833,7.43114,210.71439525259612,143.62415992621527,98.24044095890368,939.21826,1
8.551584,2.1464078,0.74720883,2.1464078,322.53016186457836,147.17207984114714,61.6541241594737,14.419662,1
178.52432,1.6975361,0.6152366,1.6975361,241.20501549378326,166.17413692768957,16.984378160308435,7.426237,1
156.31671,3.1800191,2.3431463,3.1800191,340.3459849703856,85.1614088784083,95.61936091666416,99.25388,1
167.06302,3.1375139,2.4445472,3.1375139,221.36833748309277,97.967324552697,348.9706777778209,100.79949,1
9.005708,2.9657214,1.1859972,2.9657214,272.9015714112078,95.55612335097204,229.4438377907116,43.695126,1
1.9999592,2.124326,1.1613421,2.124326,220.00663776730838,57.13547973245163,180.64327659940423,21.952862,1
9.719593,3.7220771,2.791993,3.7220771,35.01499475207444,25.128541977049984,117.11623136189448,162.02188,1
110.70093,0.67910725,0.74586844,0.67910725,98.97348964616197,49.185698630407586,75.23288935306222,1.4408792,1
8.844181,0.9483248,0.8459911,0.9483248,290.1208587394823,46.88226114513813,112.15811468262763,3.186901,1
47.468227,0.6342891,0.7840237,0.6342891,282.39320435848185,73.66107741268969,269.9388007476373,1.3212723,1
65.03961,1.6032829,2.7852337,1.6032829,233.79235513990363,137.97114459902295,289.12049371601756,29.989597,1
55.34414,2.0702868,4.1967263,2.0702868,274.5478674842924,139.25714022038147,1.4028688865281638,75.34601,1
0.6205046,3.4156349,1.7313236,3.4156349,155.99199036099884,49.75302016544262,26.75627745875244,84.607666,1
13.247113,1.4402477,0.5803911,1.4402477,163.88754654436934,55.2242052875639,143.00393546076157,5.042939,1
0.7263995,6.307937,1.939348,6.307937,78.68065827253893,123.17784446774448,10.289645038044867,323.23553,1
177.44067,0.97422457,0.48754737,0.97422457,234.5239555866686,85.85800904344757,291.0967144590049,1.9383116,1
173.59941,1.0676279,0.7372006,1.0676279,60.87260106945659,70.44920564104291,335.8596287364595,3.5197687,1
176.40675,3.0934658,1.5927256,3.0934658,125.64081178245283,44.27512650314734,57.36479774836716,63.84402,1
0.62785363,7.089378,2.1248543,7.089378,241.71098092180065,127.03379339139201,350.7202247049112,447.33618,1
134.79015,0.59153926,0.99386746,0.59153926,84.52185757598387,118.71253100473135,232.20696153844472,1.4567474,1
133.51398,4.3232865,7.9265785,4.3232865,279.21899604844435,72.2940069820475,254.31561908082006,620.5866,1
174.38255,2.2559135,0.9356021,2.2559135,341.74667303179496,27.348264094034267,80.5529518142661,19.94457,1
10.622663,1.5191364,0.32917672,1.5191364,231.48765246804476,92.7190366489674,72.59692597135201,3.1820817,1
4.529012,2.9249477,1.9737525,2.9249477,271.1924220153482,73.15011928835102,354.9141048831021,70.73226,1
129.86127,0.61678344,0.99455434,0.61678344,30.7968333177269,71.94538160573802,211.22647352573813,1.5848294,1
160.82974,7.3566875,4.255898,7.3566875,135.94723715212794,142.43167096188762,338.1962886645039,964.8159,1
2.4214466,3.919527,2.16947,3.919527,354.5433802647128,42.43848715396641,95.937177736249,139.60777,1
3.1431475,11.088445,4.3178587,11.088445,52.456167502527286,63.822562134151255,144.85584707811037,2223.8132,1
145.62636,2.751488,2.1051223,2.751488,33.2559112924586,132.95238356241043,331.85836341664725,66.757675,1
29.74431,1.9296334,0.42331716,1.9296334,256.98956126792893,155.2944355703715,219.30511378324434,6.602434,1
47.55361,0.67761815,1.2780339,0.67761815,92.55027909577545,149.2929405078878,274.26322253982516,2.4581084,1
7.3231807,1.1510606,0.38739145,1.1510606,299.05265844535535,45.158250066369284,253.38353659308638,2.149983,1
167.18849,0.7453795,0.4687441,0.7453795,190.18420752446053,104.98481352862743,41.352669688298185,1.0908859,1
11.396687,2.218837,0.9587449,2.218837,146.4264211736906,119.20171819393869,89.28357863614869,19.77163,1
110.04009,0.7307487,0.80124575,0.7307487,144.36436204079172,20.87947523025419,264.76669218083117,1.7922165,1
8.197938,1.6417531,1.0590897,1.6417531,243.2073569668165,115.47051778787747,98.07003709556453,11.957407,1
2.884941,4.83587,2.2553353,4.83587,231.13145495939526,44.847803248011175,14.633655111095063,220.9271,1
32.354168,5.542593,3.4353766,5.542593,255.66152211641196,112.538556660913,136.78350359805899,442.06787,1
87.69139,0.4785007,0.84731185,0.4785007,288.0864982536737,66.90646737628816,205.6973980975445,0.8126378,1
52.11715,3.5691915,4.258444,3.5691915,117.3655859306103,29.101941459812384,342.6809779663031,227.23709,1
84.21628,1.2294221,4.591461,1.2294221,302.4869977096713,89.05362950861866,244.8353541642274,29.069769,1
11.166229,2.4863155,1.6873137,2.4863155,233.94381198363243,103.5685275084,188.39349570953348,43.6915,1
28.309233,4.256355,1.3768641,4.256355,286.7406378096559,87.44811182140344,165.63820957499587,104.48533,1
135.55458,6.9226565,2.747676,6.9226565,343.1774944618794,160.65588373482717,55.54270073295907,551.5688,1
61.520866,2.3648481,2.5079813,2.3648481,101.09034531458931,77.7068809545477,151.26275068954118,58.751564,1
0.74931,12.616376,2.2794507,12.616376,29.14765910830536,18.424575358824967,273.2611376520709,1519.8057,1
144.8448,6.4730268,2.6066763,6.4730268,304.6916611310774,47.2755376896772,41.82776672318072,457.49942,1
128.47298,1.0241524,1.5815281,1.0241524,247.695592423543,18.943142211263286,216.67502325560858,6.948558,1
3.9898233,3.0134387,1.1546152,3.0134387,37.88412097152735,24.356785909654775,275.5705058784969,43.918816,1
111.36918,0.6937863,1.1857305,0.6937863,3.9135105372159913,116.1248027848746,188.70406159878593,2.3907056,1
70.43394,1.4336845,2.3627555,1.4336845,337.9710746045827,103.04365990814529,43.186963998149515,20.34298,1
179.37927,2.5551183,1.1217082,2.5551183,192.3181764540663,123.12990626360963,287.72725976188076,30.67542,1
161.91028,1.2186451,0.7848609,1.2186451,353.46693441900567,121.95171082194364,192.26909669679995,4.8824277,1
17.445154,1.1568929,0.7445385,1.1568929,265.80133693292703,93.70019333628468,190.45075341559422,4.1740923,1
178.32066,1.378323,0.6977064,1.378323,344.12348220803045,144.90258850317068,352.3579261709428,5.552177,1
173.60959,6.4663787,3.2436242,6.4663787,203.81511747498908,136.46354488884856,158.92768593330055,568.1217,1
123.93019,3.4053638,8.300709,3.4053638,342.1265551942001,57.641854947616935,117.8789099734277,403.20956,1
103.3394,1.3166287,1.8856404,1.3166287,359.1816820888127,115.90184076093581,183.29068054084155,13.692227,1
1.8515424,11.472308,3.8620768,11.472308,338.96473258567596,76.34070407473752,53.17963388071234,2129.1738,1
174.88237,4.8449893,1.3363851,4.8449893,249.0941280828654,71.90393924440933,307.4043170763585,131.40318,1
177.35657,0.85785013,0.39153278,0.85785013,87.76586397264226,65.52232625363875,299.4767825734459,1.2069231,1
159.16245,3.7230306,1.9362881,3.7230306,206.17943475875197,108.87787905250835,346.8952572330242,112.422134,1
174.89606,3.077324,0.927532,3.077324,351.9554435987504,50.60605449110982,344.3933877539845,36.792892,1
4.0903597,1.2852534,0.4811971,1.2852534,153.19272039072388,62.90683916734632,22.963046933898593,3.3295774,1
178.59772,13.578845,2.7687147,13.578845,241.85121411526106,102.12256196056829,177.19601394824682,2138.4175,1
1.2479776,6.1253514,0.88950616,6.1253514,0.15825819188993878,50.58578660165378,196.82726724831892,139.79756,1
4.102155,3.998282,1.3070836,3.998282,208.55443130046632,95.12950308308163,113.39156888764114,87.52635,1
15.485034,0.9955548,0.46894556,0.9955548,308.66517406815507,48.758227723889966,281.3322552536088,1.9468899,1
97.877365,1.4010725,2.4470963,1.4010725,151.7150028584745,85.62750555761868,98.26244204074194,20.121525,1
165.94713,3.089072,1.1887378,3.089072,161.09028011733568,92.67536173181666,92.3132358516915,47.515,1
104.72818,5.2644253,5.5748715,5.2644253,87.24651358982882,139.38332219465266,200.70892887292294,647.1805,1
39.79146,0.88423634,0.7294362,0.88423634,75.80816958534226,46.59414636156962,267.74861194259637,2.3889806,1
0.484715,4.6555767,1.0630506,4.6555767,162.12685470487673,103.26381524455891,18.527239082669688,96.513824,1
3.1759763,1.020586,0.35410348,1.020586,170.8355836881167,125.77930988648065,337.3633970153771,1.5449628,1
174.38028,2.800252,1.6082326,2.800252,324.4262723266264,38.749732426310004,162.24858630641776,52.824055,1
24.459969,0.85648483,0.39753503,0.85648483,83.08813179655026,80.20874271695662,140.4897677715158,1.2215278,1
73.99179,0.90161747,1.5508119,0.90161747,204.1837120666367,129.41463595164893,304.59642716891017,5.2807107,1
172.38785,6.524315,3.41894,6.524315,329.3006565232671,142.4766459732282,237.03012450964206,609.607,1
108.64698,2.0245125,3.103861,2.0245125,243.05517109258682,72.0817519583419,185.99074543255662,53.2883,1
78.154396,0.9615489,2.090099,0.9615489,54.34215777637757,163.00805237987296,1.0613357328601305,8.094653,1
3.0242443,7.4219937,2.2253718,7.4219937,103.29901302351071,113.08455754300405,355.9687462202625,513.4905,1
142.20029,1.5697833,1.1859488,1.5697833,281.35936915069556,94.670082097169,315.64033573167444,12.241483,1
167.20526,2.8039098,1.7098769,2.8039098,213.9498568544385,139.68547315926065,326.20936455883447,56.309483,1
151.75085,3.678589,3.1290984,3.678589,239.22983756135037,101.71024462881554,41.23865748318825,177.36601,1
4.3801074,12.618379,4.283055,12.618379,275.34405962360927,60.83368083640203,108.48234213421378,2856.5996,1
178.05956,3.9694598,1.0780727,3.9694598,288.7824425194325,115.50839469547321,303.44907499977484,71.15402,1
130.50157,0.38289365,1.0356983,0.38289365,244.81480450199595,38.32856248639026,335.55065112762486,0.6360309,1
167.77565,6.0077133,3.1589882,6.0077133,45.799684054326804,94.22881922919555,262.6419962847177,477.58978,1
92.3154,2.1892467,2.6903656,2.1892467,140.43953695163094,78.92819824990067,313.78066258746406,54.01188,1
21.205593,1.0958626,0.70916486,1.0958626,134.87326625504758,93.14365878800194,35.066532663238455,3.5673692,1
178.65642,5.2893553,1.0268809,5.2893553,153.1798991594224,85.97732668879662,50.9173838852916,120.34115,1
6.51245,0.9147988,0.46697325,0.9147988,295.3511797852251,38.89539939380686,50.36688950849596,1.6369364,1
155.53311,5.3624926,3.5897846,5.3624926,320.9820853131491,38.00695336358659,201.90822230421907,432.40472,1
1.7089562,2.02766,0.23043656,2.02766,240.57058503600916,65.95090615785983,15.012158656008335,3.9685354,1
97.09763,0.5138704,0.91309565,0.5138704,275.9540048783905,135.9388021556227,107.44504369564687,1.0099785,1
3.3029847,0.8018941,0.45725065,0.8018941,125.87153360171425,85.33854842308607,206.19664950624468,1.2316208,1
170.09724,2.3244019,0.6409476,2.3244019,244.53150067265727,71.58784846604127,41.76993632827099,14.505528,1
30.029778,3.5834775,2.0354707,3.5834775,198.60293925883937,148.90629680838862,196.90189960821527,109.487076,1
17.656746,1.7739787,0.9983861,1.7739787,200.52109997099564,89.31943624344653,293.9239416323647,13.16085,1
3.2563,0.7718435,0.4743194,0.7718435,50.357863872843396,67.13176273698146,92.04841981404283,1.1836356,1
125.94972,2.0486982,4.5783067,2.0486982,100.22244578554555,31.013551844387212,310.866497926819,80.491394,1
146.00871,1.8847636,0.41135916,1.8847636,7.046592983438572,105.19942059720849,105.23538192856114,6.1210165,1
175.46487,3.2998884,1.9504344,3.2998884,298.4248073450092,91.93160119818343,193.4195845300225,88.96486,1
169.01396,3.3280308,1.8526349,3.3280308,155.5584563117729,38.78554141388171,118.03759118311575,85.95144,1
64.996826,1.5385363,2.311357,1.5385363,291.086721295305,60.06340819264201,270.6728431570724,22.917707,1
50.913055,4.81658,6.3084455,4.81658,97.62696992995923,85.4129619783334,9.560489304187366,613.03955,1
59.755196,0.62648314,0.83121765,0.62648314,65.42628192924032,160.51576386845002,173.0970933291006,1.3665394,1
4.23095,11.262645,1.9494393,11.262645,307.62912891192224,108.21466078388029,143.40498370001544,1035.8076,1
173.91582,4.8493915,1.4056569,4.8493915,73.06893325749004,75.04316211778138,48.30977764805181,138.46577,1
108.832886,0.7984444,0.901252,0.7984444,149.4196281680352,140.82684259566952,126.18190064496636,2.4067123,1
120.71922,0.8646651,1.386928,0.8646651,240.09387939079824,52.95456507094357,243.5652301955036,4.3434854,1
127.628174,0.79501736,0.92488706,0.79501736,1.6673878738508832,92.75826944383998,321.54620238778523,2.4486716,1
169.87169,5.9933586,2.3710759,5.9933586,84.48246659254636,144.28240666555473,81.85376734304404,356.75873,1
6.9343557,5.8017898,4.6918387,5.8017898,58.664753393524514,164.4119585323221,19.896314239587348,661.53937,1
120.884254,0.6103192,1.2039541,0.6103192,332.9778090819034,42.47133627288919,304.60326471111875,1.8785062,1
167.60481,3.4765966,1.0638808,3.4765966,280.32964809982644,55.809285077501826,30.179861158607153,53.862957,1
1.4307684,2.7048373,0.9704871,2.7048373,135.84269587081857,16.607044891333494,53.55481654708539,29.74135,1
22.979355,1.8274208,1.3116084,1.8274208,179.86192160335267,160.4900017056382,186.07912050231616,18.347208,1
